semel,ballot,lat,lng,coord_src,stat95,valid
464,10,,,single,464001,59
465,10,,,single,465001,338
466,10,,,single,466001,572
466,20,,,single,466001,375
466,30,,,single,466001,609
466,40,,,single,466001,514
466,50,,,single,466001,456
469,10,,,single,469001,382
469,20,,,single,469001,489
469,30,,,single,469001,351
469,40,,,single,469001,415
469,50,,,single,469001,430
469,60,,,single,469001,502
469,70,,,single,469001,385
469,80,,,single,469001,500
469,90,,,single,469001,523
469,100,,,single,469001,467
472,10,,,single,472001,363
472,20,,,single,472001,454
472,30,,,single,472001,426
472,40,,,single,472001,321
473,10,,,single,473001,432
473,20,,,single,473001,483
473,30,,,single,473001,464
473,40,,,single,473001,512
473,50,,,single,473001,498
473,60,,,single,473001,554
473,70,,,single,473001,497
473,80,,,single,473001,452
473,90,,,single,473001,480
475,10,,,single,475001,73
478,10,,,single,478001,367
478,20,,,single,478001,239
478,30,,,single,478001,290
478,40,,,single,478001,347
478,50,,,single,478001,386
478,60,,,single,478001,212
478,70,,,single,478001,329
478,80,,,single,478001,212
480,10,,,single,480001,446
480,20,,,single,480001,411
480,30,,,single,480001,474
480,40,,,single,480001,508
480,50,,,single,480001,509
480,60,,,single,480001,578
480,70,,,single,480001,489
480,80,,,single,480001,479
481,10,32.8511497,35.4126981,k17_join,481005,393
481,20,32.8511497,35.4126981,k17_join,481005,386
481,30,32.8511497,35.4126981,k17_join,481005,382
481,40,32.8511497,35.4126981,k17_join,481005,356
481,50,32.8511497,35.4126981,k17_join,481005,316
481,60,32.8511497,35.4126981,k17_join,481005,327
481,70,32.8511497,35.4126981,k17_join,481005,435
481,80,32.8511497,35.4126981,k17_join,481005,425
481,90,32.8511497,35.4126981,k17_join,481005,332
481,100,32.8511497,35.4126981,k17_join,481005,355
481,110,32.8511497,35.4126981,k17_join,481005,371
481,120,32.8511497,35.4126981,k17_join,481005,387
481,130,32.8511497,35.4126981,k17_join,481005,448
482,10,32.807318,35.371547,k17_join,482001,423
482,20,32.807318,35.371547,k17_join,482001,497
482,30,32.807318,35.371547,k17_join,482001,282
482,40,32.807318,35.371547,k17_join,482001,377
482,50,32.807318,35.371547,k17_join,482001,250
482,60,32.807318,35.371547,k17_join,482001,478
483,10,,,single,483001,382
483,20,,,single,483001,449
483,30,,,single,483001,512
483,40,,,single,483001,561
483,50,,,single,483001,483
485,10,,,single,485001,420
485,20,,,single,485001,432
485,30,,,single,485001,491
485,40,,,single,485001,482
485,50,,,single,485001,381
487,10,,,single,487001,317
487,20,,,single,487001,375
487,30,,,single,487001,366
489,10,,,single,489001,481
489,20,,,single,489001,448
489,30,,,single,489001,465
489,40,,,single,489001,482
489,50,,,single,489001,418
489,60,,,single,489001,405
490,10,,,single,490001,446
490,20,,,single,490001,477
490,30,,,single,490001,401
490,40,,,single,490001,565
490,50,,,single,490001,511
490,60,,,single,490001,479
490,70,,,single,490001,515
492,10,,,single,492001,631
492,20,,,single,492001,528
492,30,,,single,492001,570
492,40,,,single,492001,524
492,50,,,single,492001,433
492,60,,,single,492001,532
494,10,32.6954423,35.0512976,k17_join,494005,386
494,20,32.6954423,35.0512976,k17_join,494005,385
494,30,32.6954423,35.0512976,k17_join,494005,454
494,40,32.6954423,35.0512976,k17_join,494005,349
494,50,32.6954423,35.0512976,k17_join,494005,510
494,60,32.6954423,35.0512976,k17_join,494005,420
494,70,32.6954423,35.0512976,k17_join,494005,394
494,80,32.6954423,35.0512976,k17_join,494005,418
494,90,32.6954423,35.0512976,k17_join,494005,364
494,100,32.6954423,35.0512976,k17_join,494005,419
494,110,32.6954423,35.0512976,k17_join,494005,435
494,120,32.6954423,35.0512976,k17_join,494005,325
496,10,,,single,496001,380
496,20,,,single,496001,572
496,30,,,single,496001,455
496,40,,,single,496001,544
497,10,,,single,497001,475
498,10,32.7766384,35.3758997,k17_join,498001,452
498,20,32.7766384,35.3758997,k17_join,498001,429
498,30,32.7766384,35.3758997,k17_join,498001,498
498,40,32.7766384,35.3758997,k17_join,498001,487
498,50,32.7766384,35.3758997,k17_join,498001,442
498,60,32.7766384,35.3758997,k17_join,498001,471
498,70,32.7766384,35.3758997,k17_join,498001,433
498,80,32.7766384,35.3758997,k17_join,498001,417
499,10,32.687057,35.277546,k17_join,499002,353
499,20,32.687057,35.277546,k17_join,499002,343
499,30,32.687057,35.277546,k17_join,499002,267
499,40,32.687057,35.277546,k17_join,499002,403
499,50,32.687057,35.277546,k17_join,499002,421
499,60,32.687057,35.277546,k17_join,499002,352
499,70,32.687057,35.277546,k17_join,499002,492
499,80,32.687057,35.277546,k17_join,499002,326
499,90,32.687057,35.277546,k17_join,499002,290
499,100,32.687057,35.277546,k17_join,499002,352
499,110,32.687057,35.277546,k17_join,499002,371
499,120,32.687057,35.277546,k17_join,499002,325
499,130,32.687057,35.277546,k17_join,499002,248
502,10,,,single,502001,424
502,20,,,single,502001,479
502,30,,,single,502001,444
502,40,,,single,502001,367
502,50,,,single,502001,448
502,60,,,single,502001,500
502,70,,,single,502001,407
502,80,,,single,502001,473
502,90,,,single,502001,466
504,10,,,single,504001,501
504,20,,,single,504001,558
504,30,,,single,504001,549
504,40,,,single,504001,529
504,50,,,single,504001,522
504,60,,,single,504001,508
504,70,,,single,504001,505
505,10,,,single,505001,460
505,20,,,single,505001,441
505,30,,,single,505001,431
507,10,,,single,507001,493
507,20,,,single,507001,527
507,30,,,single,507001,575
507,40,,,single,507001,520
507,50,,,single,507001,589
507,60,,,single,507001,580
507,70,,,single,507001,530
508,10,,,single,508001,263
508,20,,,single,508001,217
508,30,,,single,508001,187
509,10,32.739721,35.333391,k17_join,509001,389
509,20,32.739721,35.333391,k17_join,509001,493
509,30,32.739721,35.333391,k17_join,509001,377
509,40,32.739721,35.333391,k17_join,509001,354
509,50,32.739721,35.333391,k17_join,509001,548
509,60,32.739721,35.333391,k17_join,509001,433
509,70,32.739721,35.333391,k17_join,509001,472
509,80,32.739721,35.333391,k17_join,509001,388
509,90,32.739721,35.333391,k17_join,509001,411
509,100,32.739721,35.333391,k17_join,509001,469
509,110,32.739721,35.333391,k17_join,509001,413
509,120,32.739721,35.333391,k17_join,509001,401
509,130,32.739721,35.333391,k17_join,509001,399
510,10,32.806321,35.255882,k17_join,510002,450
510,20,32.806321,35.255882,k17_join,510002,501
510,30,32.806321,35.255882,k17_join,510002,403
510,40,32.806321,35.255882,k17_join,510002,447
510,50,32.806321,35.255882,k17_join,510002,390
510,60,32.806321,35.255882,k17_join,510002,525
510,70,32.806321,35.255882,k17_join,510002,386
510,80,32.806321,35.255882,k17_join,510002,483
510,90,32.806321,35.255882,k17_join,510002,405
510,100,32.806321,35.255882,k17_join,510002,324
511,10,,,single,511001,274
511,20,,,single,511001,400
511,30,,,single,511001,330
511,40,,,single,511001,264
512,10,,,single,512001,211
512,20,,,single,512001,283
514,10,,,single,514001,148
516,10,,,single,516001,534
516,20,,,single,516001,621
516,30,,,single,516001,619
516,40,,,single,516001,504
516,50,,,single,516001,698
516,60,,,single,516001,573
516,70,,,single,516001,519
516,80,,,single,516001,484
516,90,,,single,516001,465
517,10,,,single,517001,416
517,20,,,single,517001,463
517,30,,,single,517001,518
518,10,,,single,518001,449
518,20,,,single,518001,493
518,30,,,single,518001,477
520,10,32.742909,35.323326,k17_join,520001,402
520,20,32.742909,35.323326,k17_join,520001,448
520,30,32.742909,35.323326,k17_join,520001,321
520,40,32.742909,35.323326,k17_join,520001,266
520,50,32.742909,35.323326,k17_join,520001,307
521,10,,,single,521001,384
522,10,,,single,522001,453
522,20,,,single,522001,385
522,30,,,single,522001,338
522,40,,,single,522001,393
522,50,,,single,522001,480
522,60,,,single,522001,435
522,70,,,single,522001,390
523,10,,,single,523001,532
524,10,,,single,524001,279
524,20,,,single,524001,249
525,10,,,single,525001,426
525,20,,,single,525001,311
525,30,,,single,525001,380
526,10,,,single,526001,412
526,20,,,single,526001,423
527,10,32.9311191,35.3535032,k17_join,527001,153
528,10,,,single,528001,262
528,20,,,single,528001,243
529,10,,,single,529001,501
529,20,,,single,529001,475
529,30,,,single,529001,518
529,40,,,single,529001,476
529,50,,,single,529001,541
529,60,,,single,529001,484
529,70,,,single,529001,531
529,80,,,single,529001,577
530,10,,,single,530001,485
530,20,,,single,530001,560
530,30,,,single,530001,516
530,40,,,single,530001,462
531,10,32.8510862,35.3361168,k17_join,531002,387
531,20,32.8510862,35.3361168,k17_join,531002,362
531,30,32.8510862,35.3361168,k17_join,531002,328
531,40,32.8510862,35.3361168,k17_join,531002,390
531,50,32.8510862,35.3361168,k17_join,531002,428
531,60,32.8510862,35.3361168,k17_join,531002,446
531,70,32.8510862,35.3361168,k17_join,531002,483
531,80,32.8510862,35.3361168,k17_join,531002,447
531,90,32.8510862,35.3361168,k17_join,531002,327
531,100,32.8510862,35.3361168,k17_join,531002,357
531,110,32.8510862,35.3361168,k17_join,531002,312
531,120,32.8510862,35.3361168,k17_join,531002,401
531,130,32.8510862,35.3361168,k17_join,531002,370
531,140,32.8510862,35.3361168,k17_join,531002,393
531,150,32.8510862,35.3361168,k17_join,531002,387
532,10,,,single,532001,491
532,20,,,single,532001,579
532,30,,,single,532001,453
532,40,,,single,532001,516
532,50,,,single,532001,516
532,60,,,single,532001,479
532,70,,,single,532001,453
534,10,,,single,534001,330
534,20,,,single,534001,345
534,30,,,single,534001,399
534,40,,,single,534001,347
534,50,,,single,534001,348
534,60,,,single,534001,311
534,70,,,single,534001,361
534,80,,,single,534001,422
534,90,,,single,534001,352
535,10,,,single,535001,328
535,20,,,single,535001,391
535,30,,,single,535001,380
536,10,32.9795816,35.3334842,k17_join,536001,594
536,20,32.9795816,35.3334842,k17_join,536001,604
536,30,32.9795816,35.3334842,k17_join,536001,563
536,40,32.9795816,35.3334842,k17_join,536001,505
537,10,,,single,537001,316
537,20,,,single,537001,290
537,30,,,single,537001,298
537,40,,,single,537001,443
537,50,,,single,537001,283
537,60,,,single,537001,339
537,70,,,single,537001,304
537,80,,,single,537001,318
538,10,,,single,538001,649
538,20,,,single,538001,543
538,30,,,single,538001,546
538,40,,,single,538001,619
539,10,,,single,539001,295
540,10,,,single,540001,403
541,10,,,single,541001,217
541,20,,,single,541001,229
541,30,,,single,541001,225
541,40,,,single,541001,295
541,50,,,single,541001,229
541,60,,,single,541001,221
541,70,,,single,541001,197
541,80,,,single,541001,203
542,10,32.7288924,35.3243172,k17_join,542001,429
542,20,32.7288924,35.3243172,k17_join,542001,429
542,30,32.7288924,35.3243172,k17_join,542001,376
542,40,32.7288924,35.3243172,k17_join,542001,403
542,50,32.7288924,35.3243172,k17_join,542001,388
542,60,32.7288924,35.3243172,k17_join,542001,334
542,70,32.7288924,35.3243172,k17_join,542001,372
542,80,32.7288924,35.3243172,k17_join,542001,447
542,90,32.7288924,35.3243172,k17_join,542001,388
542,100,32.7288924,35.3243172,k17_join,542001,373
543,10,,,single,543001,412
543,20,,,single,543001,532
543,30,,,single,543001,432
543,40,,,single,543001,426
543,50,,,single,543001,327
543,60,,,single,543001,318
543,70,,,single,543001,376
546,10,,,single,546001,243
547,10,,,single,547001,237
549,10,,,single,549001,136
553,10,,,single,553001,297
555,10,,,single,555001,198
559,10,,,single,559001,249
562,10,,,single,562001,464
563,10,,,single,563001,101
564,10,,,single,564001,200
565,10,,,single,565001,419
565,20,,,single,565001,544
565,30,,,single,565001,347
565,40,,,single,565001,402
565,50,,,single,565001,571
565,60,,,single,565001,421
565,70,,,single,565001,434
565,80,,,single,565001,323
565,90,,,single,565001,398
565,100,,,single,565001,332
565,110,,,single,565001,474
565,120,,,single,565001,349
567,10,,,single,567001,480
570,10,,,single,570001,251
571,10,,,single,571001,414
572,10,,,single,572001,300
573,10,,,single,573001,108
574,10,,,single,574001,272
575,10,,,single,575001,170
576,10,33.020204,35.148256,k17_join,576001,514
577,10,,,single,577001,72
578,10,,,single,578001,261
579,10,,,single,579001,350
580,10,,,single,580001,219
582,10,,,single,582001,445
584,10,,,single,584001,189
585,10,,,single,585001,368
586,10,,,single,586001,197
587,10,,,single,587001,532
587,20,,,single,587001,457
587,30,,,single,587001,525
588,10,,,single,588001,426
589,10,,,single,589001,175
590,10,32.5886496,35.5531494,k17_join,590001,178
591,10,,,single,591001,578
592,10,,,single,592001,189
593,10,,,single,593001,368
594,10,,,single,594001,256
595,10,,,single,595001,304
596,10,,,single,596001,199
597,10,,,single,597001,308
598,10,,,single,598001,170
599,10,,,single,599001,157
602,10,,,single,602001,255
603,10,,,single,603001,168
604,10,,,single,604001,344
605,10,,,single,605001,141
606,10,,,single,606001,443
607,10,,,single,607001,245
609,10,,,single,609001,276
610,10,,,single,610001,396
612,10,,,single,612001,329
613,10,,,single,613001,222
614,10,,,single,614001,169
615,10,,,single,615001,558
616,10,,,single,616001,363
617,10,,,single,617001,275
618,10,,,single,618001,310
619,10,,,single,619001,171
620,10,,,single,620001,329
622,10,,,single,622001,271
623,10,,,single,623001,203
627,10,,,single,627001,553
627,20,,,single,627001,613
627,30,,,single,627001,567
627,40,,,single,627001,587
627,50,,,single,627001,542
628,10,,,single,628001,253
628,20,,,single,628001,238
628,30,,,single,628001,221
628,40,,,single,628001,228
628,50,,,single,628001,257
628,60,,,single,628001,288
628,70,,,single,628001,270
633,10,,,single,633001,408
633,20,,,single,633001,340
634,10,32.1313261,34.9512336,k17_join,634001,387
634,20,32.1313261,34.9512336,k17_join,634001,736
634,30,32.1313261,34.9512336,k17_join,634001,748
634,40,32.1313261,34.9512336,k17_join,634001,532
634,50,32.1313261,34.9512336,k17_join,634001,664
634,60,32.1313261,34.9512336,k17_join,634001,770
634,70,32.1313261,34.9512336,k17_join,634001,475
634,80,32.1313261,34.9512336,k17_join,634001,431
634,90,32.1313261,34.9512336,k17_join,634001,669
634,100,32.1313261,34.9512336,k17_join,634001,418
634,110,32.1313261,34.9512336,k17_join,634001,510
635,10,,,single,635001,454
635,20,,,single,635001,478
636,10,,,single,636001,222
637,10,32.496286,35.0985,k17_join,637002,347
637,20,32.496286,35.0985,k17_join,637002,364
637,30,32.496286,35.0985,k17_join,637002,380
637,40,32.496286,35.0985,k17_join,637002,422
637,50,32.496286,35.0985,k17_join,637002,333
637,60,32.505951,35.0787582,k17_join,637004,273
637,70,32.505951,35.0787582,k17_join,637004,388
637,80,32.505951,35.0787582,k17_join,637004,381
637,110,32.496286,35.0985,k17_join,637002,262
637,120,32.496286,35.0985,k17_join,637002,318
637,130,32.496286,35.0985,k17_join,637002,329
637,140,32.505951,35.0787582,k17_join,637004,314
637,150,32.496286,35.0985,k17_join,637002,294
638,10,32.284877,34.987684,k17_join,638001,398
638,20,32.284877,34.987684,k17_join,638001,449
638,30,32.284877,34.987684,k17_join,638001,384
638,40,32.284877,34.987684,k17_join,638001,392
638,50,32.284877,34.987684,k17_join,638001,460
638,60,32.284877,34.987684,k17_join,638001,427
638,70,32.284877,34.987684,k17_join,638001,436
638,80,32.284877,34.987684,k17_join,638001,400
638,90,32.284877,34.987684,k17_join,638001,401
638,100,32.284877,34.987684,k17_join,638001,425
638,110,32.284877,34.987684,k17_join,638001,485
648,10,,,single,648001,258
649,10,,,single,649001,380
652,10,,,single,652001,242
652,20,,,single,652001,315
654,10,32.4951216,35.0266468,k17_join,654001,369
654,20,32.4951216,35.0266468,k17_join,654001,510
654,30,32.4951216,35.0266468,k17_join,654001,389
654,40,32.4951216,35.0266468,k17_join,654001,584
654,50,32.4951216,35.0266468,k17_join,654001,471
654,60,32.4951216,35.0266468,k17_join,654001,448
654,70,32.4951216,35.0266468,k17_join,654001,416
654,80,32.4951216,35.0266468,impute,654001,493
654,90,32.4951216,35.0266468,k17_join,654001,507
654,100,32.4951216,35.0266468,k17_join,654001,390
654,110,32.4951216,35.0266468,k17_join,654001,458
658,10,,,single,658001,369
658,20,,,single,658001,331
661,10,,,single,661001,481
662,10,,,single,662001,276
663,10,,,single,663001,350
664,10,,,single,664001,209
665,10,,,single,665001,223
666,10,,,single,666001,526
666,20,,,single,666001,514
666,30,,,single,666001,497
666,40,,,single,666001,471
666,50,,,single,666001,442
666,60,,,single,666001,420
666,70,,,single,666001,519
666,80,,,single,666001,417
667,10,,,single,667001,289
668,10,,,single,668001,262
670,10,,,single,670001,261
672,10,,,single,672001,204
673,10,,,single,673001,292
674,10,,,single,674001,281
675,10,,,single,675001,152
676,10,,,single,676001,175
677,10,,,single,677001,313
678,10,,,single,678001,167
679,10,,,single,679001,209
680,10,,,single,680001,189
681,10,32.0709807,34.8464575,k17_join,681005,405
681,20,32.0752009,34.8479788,k17_join,681003,398
681,30,32.0741002,34.8522804,k17_join,681004,510
681,40,32.0810521,34.8486085,k17_join,681002,500
681,50,32.0815858,34.8501288,k17_join,681001,371
681,60,32.0810521,34.8486085,k17_join,681002,359
681,80,32.0709807,34.8464575,k17_join,681005,415
681,90,32.0664136,34.8465924,k17_join,681005,460
681,100,32.0752009,34.8479788,k17_join,681003,352
681,110,32.0741002,34.8522804,k17_join,681004,616
681,120,32.0709807,34.8464575,k17_join,681005,439
681,130,32.0752009,34.8479788,k17_join,681003,559
681,140,32.0752009,34.8479788,k17_join,681003,541
681,200,32.0741002,34.8522804,k17_join,681004,680
681,250,32.0830084,34.8505004,k17_join,681001,369
681,9500,32.0830084,34.8505004,k17_join,681001,461
681,9510,32.0755303,34.8562575,k17_join,681004,725
682,10,32.6327376,35.0670512,k17_join,682001,326
683,10,,,single,683001,340
684,10,,,single,684001,340
685,10,,,single,685001,351
686,10,,,single,686001,505
687,10,,,single,687001,270
688,10,,,single,688001,358
689,10,,,single,689001,362
690,10,,,single,690001,214
692,10,,,single,692001,191
693,10,,,single,693001,260
694,10,,,single,694001,429
694,20,,,single,694001,385
695,10,,,single,695001,261
696,10,,,single,696001,475
696,20,,,single,696001,559
696,30,,,single,696001,513
697,10,,,single,697001,301
698,10,,,single,698001,401
699,10,,,single,699001,323
700,10,,,single,700001,413
701,10,,,single,701001,159
702,10,,,single,702001,86
703,10,,,single,703001,250
705,10,,,single,705001,193
706,10,,,single,706001,267
707,10,,,single,707001,127
708,10,,,single,708001,273
709,10,,,single,709001,579
710,10,,,single,710001,610
711,10,,,single,711001,326
712,10,,,single,712001,225
713,10,,,single,713001,211
714,10,,,single,714001,214
