stat22,eligible,voted,invalid,valid,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,n_ballots,turnout,אמת_pct,אצ_pct,ב_pct,ג_pct,ד_pct,ום_pct,ז_pct,זך_pct,זנ_pct,זץ_pct,ט_pct,י_pct,יז_pct,ינ_pct,יץ_pct,יק_pct,כן_pct,ך_pct,ל_pct,מחל_pct,מרצ_pct,נז_pct,ני_pct,נף_pct,נץ_pct,נק_pct,נר_pct,עם_pct,פה_pct,ף_pct,צ_pct,ץ_pct,ק_pct,קי_pct,קך_pct,קנ_pct,קץ_pct,רז_pct,שס_pct,ת_pct,LocNameHeb,LocalityCode,StatArea,StatAreaCmb,pop_approx,change_pcnt,pop_density,religion,ReligionHeb,sexRatio,inst_pcnt,Foreign_pcnt,age0_19_pcnt,age20_64_pcnt,age65_pcnt,DependencyRatio,age_median,m_age_median,w_age_median,married18_34_pcnt,married45_54_pcnt,j_isr_pcnt,j_abr_pcnt,aliya2002_pcnt,aliya2010_pcnt,israel_pcnt,asia_pcnt,africa_pcnt,europe_pcnt,america_pcnt,shem_eretz1,MarriageAge_mdn,m_MarriageAge_mdn,w_MarriageAge_mdn,ChldBorn_avg,koshi5_pcnt,koshi65_pcnt,AcadmCert_pcnt,WrkY_pcnt,Empl_pcnt,SelfEmpl_pcnt,HrsWrkWk_avg,Wrk_15_17_pcnt,WrkOutLoc_pcnt,employeesAnnual_medWage,EmployeesWage_decile9Up,SelfEmployedAnnual_medWage,SelfEmployedWage_decile9Up,hh_total_approx,size_avg,hh0_5_pcnt,hh18_24_pcnt,hh_MidatDatiyut,hh_MidatDatiyut_Name,Computer_avg,Vehicle0_pcnt,Vehicle2up_pcnt,Parking_pcnt,own_pcnt,rent_pcnt,demo_match,settlement_code,v20_support_pct,v20_dims_used,v702_support_pct,v702_dims_used,sd_index_pct,v20_score_10,v702_score_10,sd_index_10,religiosity_entropy,is_arab,v702_v6_pct,v20_v6_pct,imputed_dims_v6,sd_v6_pct,v20_v6_10,v702_v6_10,sd_v6_10,v20_cell_pct,v702_cell_pct,v20_v7_pct,v702_v7_pct,sd_v7_pct,v20_v7_10,v702_v7_10,sd_v7_10,v20_vote_pct,v702_vote_pct,v20_v10_pct,v702_v10_pct,sd_v10_pct,v20_v10_10,v702_v10_10,sd_v10_10,v20_demean_pp,v702_demean_pp,v20_v11_pct,v702_v11_pct,sd_v11_pct,v20_v11_10,v20_v11_pctrank,v702_v11_10,v702_v11_pctrank,sd_v11_10,sd_v11_pctrank
74000232,7396,2846,27,2819,48,12,51,30,0,1,0,0,0,0,331,0,8,0,0,1,222,0,241,1019,26,2,1,0,0,1,0,0,555,2,3,0,3,0,2,3,8,1,246,2,12,0.3848025959978366,0.0170273146505853,0.0042568286626463,0.0180915218162468,0.0106420716566158,0.0,0.0003547357218871,0.0,0.0,0.0,0.0,0.1174175239446612,0.0,0.0028378857750975,0.0,0.0,0.0003547357218871,0.078751330258957,0.0,0.0854913089748137,0.3614757006030507,0.009223128769067,0.0007094714437743,0.0003547357218871,0.0,0.0,0.0003547357218871,0.0,0.0,0.1968783256473927,0.0007094714437743,0.0010642071656615,0.0,0.0010642071656615,0.0,0.0007094714437743,0.0010642071656615,0.0028378857750975,0.0003547357218871,0.0872649875842497,0.0007094714437743,נתניה,7400.0,232.0,232,3750.0,,,1.0,יהודים,94.4,,,23.8,47.5,28.7,1105.6,44.0,39.0,50.0,32.3,77.2,48.8,51.2,40.0,30.6,21.7,8.3,17.0,50.4,2.6,ישראל,24.0,26.0,22.0,2.0,14.4,30.1,24.8,59.9,84.9,15.1,36.6,10.3,35.0,97500.0,15.1,69100.0,6.1,1500.0,2.5,14.1,14.7,חילוני,1.0,1.2,36.3,15.3,65.8,60.9,37.0,stat_area,7400,60.72,6,50.33,6,55.525,7.38,6.74,8.05,1.5400566699910896,False,79.6,56.0,0,64.25999999999999,2.63,3.92,2.79,59.23479085688821,75.05079305252531,57.617395428444105,77.32539652626265,64.5151958126806,3.13,3.7,3.25,59.88665650118522,76.37060843486879,58.37381578602447,77.00713382913136,64.89547710111188,2.69,3.41,2.8,-1.5814127056960634,0.4230622000076354,56.035982722748045,77.74845872627029,63.635349323980826,2.17,32.5,3.25,67.6,2.41,41.1
74000233,5770,2551,14,2537,62,6,24,30,1,1,0,0,0,0,248,1,13,0,0,0,164,0,276,977,30,2,3,0,1,0,1,0,490,0,4,1,2,0,2,0,4,1,190,3,9,0.4421143847487002,0.0244383129680725,0.0023649980291683,0.0094599921166732,0.0118249901458415,0.0003941663381947,0.0003941663381947,0.0,0.0,0.0,0.0,0.0977532518722901,0.0003941663381947,0.0051241623965313,0.0,0.0,0.0,0.0646432794639337,0.0,0.1087899093417422,0.3851005124162396,0.0118249901458415,0.0007883326763894,0.0011824990145841,0.0,0.0003941663381947,0.0,0.0003941663381947,0.0,0.1931415057154119,0.0,0.0015766653527788,0.0003941663381947,0.0007883326763894,0.0,0.0007883326763894,0.0,0.0015766653527788,0.0003941663381947,0.0748916042569964,0.0011824990145841,נתניה,7400.0,233.0,233,3400.0,,,1.0,יהודים,83.0,,,21.0,51.5,27.5,941.7,44.0,39.0,50.0,33.2,49.0,41.2,58.8,42.9,33.1,15.7,7.6,14.4,60.3,1.9,ישראל,25.0,27.0,23.0,1.8,13.2,32.7,21.2,62.3,84.7,15.3,38.6,5.7,35.5,91900.0,11.9,56000.0,14.4,1490.0,2.2,12.1,12.5,חילוני,1.0,1.1,40.7,12.3,49.9,43.4,49.9,stat_area,7400,60.6,6,50.19,6,55.395,7.21,6.47,7.81,1.5400566699910896,False,79.96,56.18,0,64.503,2.69,4.06,2.87,58.78673579669515,75.06018441236863,57.48336789834757,77.51009220618431,64.49272140609042,3.06,3.79,3.24,59.86708783168936,76.5136687303852,58.277941209461495,77.17795104758461,64.89294465280459,2.63,3.52,2.8,-1.7514913513851629,0.22153225584046954,55.73187654696241,77.73162446202478,63.431788317234236,2.11,29.5,3.25,67.3,2.36,39.0
74000241,10928,6601,44,6557,114,17,69,101,0,0,1,0,0,0,835,0,11,1,0,1,569,0,494,2507,68,3,2,2,1,0,1,2,1001,3,14,3,1,0,2,4,22,3,701,4,18,0.6040446559297218,0.0173859996949824,0.0025926490773219,0.010523105078542,0.0154033856946774,0.0,0.0,0.0001525087692542,0.0,0.0,0.0,0.1273448223272838,0.0,0.0016775964617965,0.0001525087692542,0.0,0.0001525087692542,0.086777489705658,0.0,0.0753393320115906,0.3823394845203599,0.0103705963092877,0.0004575263077626,0.0003050175385084,0.0003050175385084,0.0001525087692542,0.0,0.0001525087692542,0.0003050175385084,0.1526612780234863,0.0004575263077626,0.0021351227695592,0.0004575263077626,0.0001525087692542,0.0,0.0003050175385084,0.0006100350770169,0.0033551929235931,0.0004575263077626,0.1069086472472167,0.0006100350770169,נתניה,7400.0,241.0,241,4550.0,,,1.0,יהודים,92.0,,,26.2,53.6,20.2,865.3,38.0,36.0,40.0,28.7,62.2,60.6,39.4,25.2,17.4,29.1,9.0,16.6,43.4,1.9,ישראל,24.0,26.0,23.0,1.9,8.7,19.2,22.5,69.3,87.2,12.5,36.7,26.6,36.4,92700.0,10.7,70000.0,10.9,1650.0,2.7,16.6,20.6,חילוני,1.0,1.2,28.8,23.2,58.5,56.8,35.8,stat_area,7400,60.98,6,50.28,6,55.63,7.75,6.64,8.25,1.5400566699910896,False,79.49,56.31,0,64.423,2.73,3.88,2.85,60.33031048460331,75.81741603277999,58.32015524230165,77.65370801639,65.08689871323257,3.5,3.85,3.54,60.06287842605412,76.40600935150201,58.90106297021915,77.23780846142733,65.31892389214201,3.04,3.56,3.09,-1.7520380457681168,-0.409628213606946,56.568117196533535,77.24407980278305,63.80470410872086,2.28,37.8,3.1,61.3,2.45,42.9
74000242,1187,845,1,844,6,0,3,10,0,0,0,0,0,0,87,0,2,0,0,0,33,0,18,367,2,0,0,0,0,0,0,1,16,0,0,0,1,0,0,0,0,0,298,0,2,0.7118786857624263,0.0071090047393364,0.0,0.0035545023696682,0.0118483412322274,0.0,0.0,0.0,0.0,0.0,0.0,0.1030805687203791,0.0,0.0023696682464454,0.0,0.0,0.0,0.0390995260663507,0.0,0.0213270142180094,0.4348341232227488,0.0023696682464454,0.0,0.0,0.0,0.0,0.0,0.0,0.0011848341232227,0.0189573459715639,0.0,0.0,0.0,0.0011848341232227,0.0,0.0,0.0,0.0,0.0,0.3530805687203791,0.0,נתניה,7400.0,242.0,242,3329.9999999999995,,,1.0,יהודים,95.0,,,29.5,50.8,19.6,967.0,37.0,35.0,37.0,37.0,80.5,66.6,33.4,35.9,28.8,33.9,10.9,16.1,37.1,1.9,ישראל,24.0,26.0,23.0,2.5,10.8,32.2,25.9,62.1,85.6,14.4,37.4,8.3,35.2,112200.0,22.0,155100.0,32.1,1140.0,2.9,19.9,20.0,מסורתי,2.0,1.3,23.1,29.7,73.5,69.3,26.7,stat_area,7400,61.89,6,50.23,6,56.06,9.02,6.54,9.07,1.5400566699910896,False,79.98,66.37,0,71.1335,5.95,4.07,5.24,59.5014985781181,74.89451330211224,62.93574928905905,77.43725665105612,68.01127686575802,5.92,3.75,5.04,61.69244752479594,76.29371450855768,62.52131536763801,77.05607593688997,67.6084815668762,5.41,3.44,4.62,0.5870645464385136,-0.49993658925149365,63.522813835497566,76.93732006180463,68.21789101470503,3.71,72.2,3.01,56.8,3.48,70.5
74000311,3240,2121,13,2108,53,9,17,18,2,0,1,0,0,0,241,1,10,0,0,0,210,0,142,667,30,0,0,1,1,1,0,1,439,0,9,0,1,0,0,1,7,0,246,0,5,0.6546296296296297,0.0251423149905123,0.00426944971537,0.0080645161290322,0.00853889943074,0.0009487666034155,0.0,0.0004743833017077,0.0,0.0,0.0,0.1143263757115749,0.0004743833017077,0.0047438330170777,0.0,0.0,0.0,0.0996204933586337,0.0,0.0673624288425047,0.3164136622390892,0.0142314990512333,0.0,0.0,0.0004743833017077,0.0004743833017077,0.0004743833017077,0.0,0.0004743833017077,0.2082542694497153,0.0,0.00426944971537,0.0,0.0004743833017077,0.0,0.0,0.0004743833017077,0.0033206831119544,0.0,0.1166982922201138,0.0,נתניה,7400.0,311.0,311,4380.0,,,6.0,דת אחרת,143.2,,,18.1,62.9,18.9,588.9,40.0,39.0,44.0,20.2,50.0,,,,,,,,,,,24.0,28.0,22.0,1.8,17.0,44.0,17.9,63.2,86.8,13.2,36.3,25.1,27.4,86300.0,6.9,72500.0,4.9,1410.0,2.0,6.8,7.6,חילוני,1.0,0.7,60.3,1.7,39.8,35.7,61.2,stat_area,7400,61.31,5,50.26,5,55.785,8.21,6.6,8.55,1.5400566699910896,False,79.99,59.95,1,66.964,3.89,4.07,3.75,,,59.95,79.99,66.964,4.35,4.94,4.5,60.47379559485735,76.37701746532376,60.21189779742868,78.18350873266188,66.5019616247603,3.89,4.17,3.88,-1.7820297133386582,-0.9085129241680825,58.167970286661344,79.08148707583192,65.48770116287105,2.61,49.9,3.66,79.2,2.84,56.5
74000312,2148,875,11,864,9,0,4,8,0,0,2,0,0,0,86,0,3,0,1,0,39,0,124,362,9,0,2,0,0,0,0,1,132,0,1,0,1,0,0,1,3,0,74,2,4,0.4073556797020484,0.0104166666666666,0.0,0.0046296296296296,0.0092592592592592,0.0,0.0,0.0023148148148148,0.0,0.0,0.0,0.099537037037037,0.0,0.0034722222222222,0.0,0.0011574074074074,0.0,0.0451388888888888,0.0,0.1435185185185185,0.4189814814814814,0.0104166666666666,0.0,0.0023148148148148,0.0,0.0,0.0,0.0,0.0011574074074074,0.1527777777777778,0.0,0.0011574074074074,0.0,0.0011574074074074,0.0,0.0,0.0011574074074074,0.0034722222222222,0.0,0.0856481481481481,0.0023148148148148,נתניה,7400.0,312.0,312,2140.0,,,1.0,יהודים,94.2,,,12.8,56.4,30.8,773.3,50.0,47.0,54.0,17.1,58.5,27.6,72.4,48.8,38.4,9.9,5.7,18.2,64.4,1.8,אוקראינה,24.0,26.0,22.0,1.9,20.7,37.6,25.1,55.4,91.1,8.9,40.5,24.7,40.4,85200.0,6.5,72700.0,13.7,1040.0,1.9,7.6,16.4,חילוני,1.0,0.8,62.3,7.2,20.0,36.6,59.1,stat_area,7400,60.63,6,50.15,6,55.39,7.26,6.39,7.8,1.5400566699910896,False,80.21,56.0,0,64.4735,2.63,4.16,2.86,59.52156129235892,75.80381884517968,57.760780646179455,78.00690942258984,64.84692571792309,3.2,4.02,3.42,59.5311383374102,76.50425396515858,58.3508998765897,77.50602427011275,65.05519341432277,2.67,3.73,2.91,-1.9776214955836233,0.3593450770724524,55.78315915059583,78.36625449966229,63.68724252276909,2.12,29.9,3.44,73.8,2.42,41.7
74000321,5324,1849,19,1830,26,4,22,13,1,1,1,0,0,1,180,1,5,0,0,0,113,1,203,780,30,2,1,0,1,0,0,1,281,0,4,0,2,0,0,0,13,0,141,2,9,0.3472952667167543,0.014207650273224,0.0021857923497267,0.0120218579234972,0.007103825136612,0.0005464480874316,0.0005464480874316,0.0005464480874316,0.0,0.0,0.0005464480874316,0.0983606557377049,0.0005464480874316,0.0027322404371584,0.0,0.0,0.0,0.0617486338797814,0.0005464480874316,0.1109289617486338,0.4262295081967213,0.0163934426229508,0.0010928961748633,0.0005464480874316,0.0,0.0005464480874316,0.0,0.0,0.0005464480874316,0.153551912568306,0.0,0.0021857923497267,0.0,0.0010928961748633,0.0,0.0,0.0,0.007103825136612,0.0,0.0770491803278688,0.0010928961748633,נתניה,7400.0,321.0,321,3470.0000000000005,,,1.0,יהודים,86.7,,,16.3,48.4,35.3,1068.2,51.0,47.0,55.0,28.6,69.9,27.9,72.1,54.0,44.1,9.1,5.9,20.5,61.9,2.6,רוסיה,24.0,26.0,22.0,2.0,16.5,32.7,23.8,49.7,86.8,12.6,39.9,16.3,33.8,85100.0,15.9,57400.0,9.3,1570.0,2.2,7.8,10.9,חילוני,1.0,0.9,53.7,6.4,58.0,42.9,51.4,stat_area,7400,60.6,6,50.19,6,55.395,7.21,6.47,7.81,1.5400566699910896,False,79.98,56.19,0,64.5165,2.69,4.07,2.88,58.68375765874128,74.72643891275426,57.43687882937064,77.35321945637713,64.40759804882292,3.03,3.71,3.2,59.64420060382244,76.54612432533574,58.17265275418791,77.08418774603,64.79169000133264,2.56,3.46,2.74,-1.6596991913490973,1.0510086607561895,55.77717963802154,78.40422811713333,63.69664660571067,2.12,29.9,3.45,74.2,2.42,41.9
74000322,1830,571,4,567,16,0,3,10,0,0,1,0,0,0,56,0,4,0,0,0,32,0,42,278,3,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,46,2,3,0.3120218579234973,0.0282186948853615,0.0,0.0052910052910052,0.0176366843033509,0.0,0.0,0.001763668430335,0.0,0.0,0.0,0.0987654320987654,0.0,0.0070546737213403,0.0,0.0,0.0,0.0564373897707231,0.0,0.074074074074074,0.4902998236331569,0.0052910052910052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305114638447971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811287477954144,0.0035273368606701,נתניה,7400.0,322.0,322,4250.0,,,1.0,יהודים,90.6,,,16.2,43.9,39.9,1278.2,55.0,49.0,60.0,27.7,62.1,18.7,81.3,69.8,60.4,6.6,3.8,18.9,65.9,4.8,רוסיה,25.0,26.0,22.0,2.2,18.6,30.9,30.7,47.6,76.7,23.3,34.8,,38.9,90400.0,20.200000000000003,77100.0,13.7,2000.0,2.1,9.0,10.0,מסורתי,2.0,1.1,37.7,11.9,78.3,47.4,50.6,stat_area,7400,60.6,6,50.18,6,55.39,7.21,6.45,7.8,1.5400566699910896,False,81.79,61.59,0,68.66,4.42,4.79,4.36,57.497449254940136,73.80862457540563,59.54372462747007,77.79931228770282,65.93318030855153,4.14,3.92,3.98,59.74091140854705,76.60334571133153,59.60945355449573,77.40065676224572,65.83637467720823,3.5,3.66,3.43,-1.4711645591815679,1.6098118008898494,58.0725600682885,79.40912408859266,65.54035747539496,2.59,49.1,3.76,82.0,2.85,56.9
74000334,1455,1086,5,1081,10,1,3,11,0,0,0,0,0,0,123,0,6,0,0,0,52,0,57,366,2,1,0,0,0,0,0,0,98,1,3,0,0,0,0,0,1,0,346,0,3,0.7463917525773196,0.0092506938020351,0.0009250693802035,0.0027752081406105,0.0101757631822386,0.0,0.0,0.0,0.0,0.0,0.0,0.1137835337650323,0.0,0.005550416281221,0.0,0.0,0.0,0.0481036077705827,0.0,0.0527289546716003,0.3385753931544866,0.001850138760407,0.0009250693802035,0.0,0.0,0.0,0.0,0.0,0.0,0.0906567992599444,0.0009250693802035,0.0027752081406105,0.0,0.0,0.0,0.0,0.0,0.0009250693802035,0.0,0.3200740055504162,0.0,נתניה,7400.0,334.0,334,2920.0,,,1.0,יהודים,82.0,,,18.9,51.4,29.7,944.7,46.0,44.0,50.0,41.0,61.2,43.0,57.0,41.5,32.4,15.4,6.5,14.5,60.3,3.2,אוקראינה,24.0,25.0,23.0,1.8,16.1,35.3,25.0,60.8,88.8,11.2,39.7,11.6,43.4,90200.0,12.6,67300.0,2.3,1330.0,2.1,9.7,13.2,חילוני,1.0,1.0,47.0,5.2,41.7,44.4,52.3,stat_area,7400,61.74,6,50.31,6,56.025000000000006,8.81,6.7,9.0,1.5400566699910896,False,78.36,55.32,0,63.384,2.41,3.42,2.48,58.52180742129662,74.88578577594117,56.92090371064831,76.62289288797058,63.81659992271111,2.76,3.37,2.89,61.61738910945104,76.2018056319295,58.48639884358255,76.48253046929023,64.78504491258023,2.76,3.06,2.73,0.3873573070408009,0.006321193336495512,57.30826101768911,76.62921408130707,64.0705945899554,2.43,43.6,2.91,53.3,2.51,45.4
74000411,5792,2648,19,2629,46,8,21,25,0,0,0,0,0,0,184,0,17,0,0,0,205,3,320,1006,28,0,0,0,0,1,0,0,547,0,10,0,1,1,0,1,4,0,201,0,10,0.457182320441989,0.0174971472042601,0.00304298212248,0.00798782807151,0.00950931913275,0.0,0.0,0.0,0.0,0.0,0.0,0.0699885888170407,0.0,0.00646633701027,0.0,0.0,0.0,0.0779764168885507,0.00114111829593,0.1217192848992012,0.3826550019018638,0.0106504374286801,0.0,0.0,0.0,0.0,0.00038037276531,0.0,0.0,0.208063902624572,0.0,0.0038037276531,0.0,0.00038037276531,0.00038037276531,0.0,0.00038037276531,0.00152149106124,0.0,0.0764549258273107,0.0,נתניה,7400.0,411.0,411,880.0000000000001,,,1.0,יהודים,92.0,,,24.3,52.4,23.3,909.8,43.0,41.0,44.0,27.8,68.6,50.4,49.6,29.0,21.7,19.2,4.9,18.1,55.1,2.8,ישראל,24.0,25.0,23.0,2.0,10.7,38.0,30.2,68.1,85.2,14.8,37.7,13.3,48.2,112800.0,24.7,49800.0,14.0,330.0,2.6,12.9,20.3,חילוני,1.0,1.2,20.3,25.9,83.9,64.2,34.5,stat_area,7400,60.03,6,50.24,6,55.135000000000005,6.42,6.56,7.31,1.5400566699910896,False,77.47,54.4,0,62.4745,2.12,3.07,2.15,57.48442363703469,73.54271850328055,55.94221181851734,75.50635925164028,62.78966342011037,2.25,2.85,2.37,59.76631631825459,76.44733211005807,57.21691331842976,75.82001687111288,63.727999561868856,1.93,2.63,2.02,-2.113662890181279,-0.36901639146203896,53.82854892833606,75.13734286017824,61.28662680448082,1.72,14.6,2.46,35.6,1.86,19.4
74000413,3754,2126,14,2112,16,1,14,15,0,1,0,0,0,0,275,0,6,0,0,0,126,0,119,881,11,1,2,1,1,1,0,0,201,0,2,0,1,0,1,1,4,0,431,0,6,0.5663292488012787,0.0075757575757575,0.0004734848484848,0.0066287878787878,0.0071022727272727,0.0,0.0004734848484848,0.0,0.0,0.0,0.0,0.1302083333333333,0.0,0.002840909090909,0.0,0.0,0.0,0.0596590909090909,0.0,0.0563446969696969,0.4171401515151515,0.0052083333333333,0.0004734848484848,0.0009469696969696,0.0004734848484848,0.0004734848484848,0.0004734848484848,0.0,0.0,0.0951704545454545,0.0,0.0009469696969696,0.0,0.0004734848484848,0.0,0.0004734848484848,0.0004734848484848,0.0018939393939393,0.0,0.2040719696969697,0.0,נתניה,7400.0,413.0,413,4310.0,,,1.0,יהודים,98.4,,,24.0,54.3,21.7,841.3,42.0,39.0,45.0,28.6,77.0,48.6,51.4,29.8,21.6,19.9,6.6,15.0,56.2,2.3,ישראל,25.0,26.0,23.0,1.9,10.7,30.8,30.6,68.7,86.9,13.1,39.8,19.0,46.6,127600.0,27.9,66400.0,28.1,1570.0,2.8,13.5,18.1,חילוני,1.0,1.5,17.2,24.8,92.1,67.2,29.5,stat_area,7400,60.64,6,50.38,6,55.510000000000005,7.27,6.83,8.03,1.5400566699910896,False,76.18,52.0,0,60.46300000000001,1.35,2.55,1.43,56.88647209294846,72.99454547196811,54.44323604647423,74.58727273598406,61.49364888780266,1.47,2.42,1.7,60.48559028082124,76.32951447384654,56.4573541245899,75.16801998193823,63.006087174661815,1.43,2.21,1.54,-0.9675759252413086,-0.32065218721695626,53.47566012123293,74.26662054876711,60.752496270869884,1.65,12.0,2.2,26.2,1.73,14.7
74000414,5632,4259,23,4236,79,17,40,20,0,4,1,0,0,0,389,1,19,0,1,0,500,0,278,1438,51,0,0,0,0,0,0,1,1044,0,8,0,2,0,1,2,20,1,317,2,9,0.7562144886363636,0.0186496694995278,0.0040132200188857,0.0094428706326723,0.0047214353163361,0.0,0.0009442870632672,0.0002360717658168,0.0,0.0,0.0,0.0918319169027384,0.0002360717658168,0.0044853635505193,0.0,0.0002360717658168,0.0,0.1180358829084041,0.0,0.0656279508970727,0.3394711992445703,0.0120396600566572,0.0,0.0,0.0,0.0,0.0,0.0,0.0002360717658168,0.2464589235127478,0.0,0.0018885741265344,0.0,0.0004721435316336,0.0,0.0002360717658168,0.0004721435316336,0.0047214353163361,0.0002360717658168,0.0748347497639282,0.0004721435316336,נתניה,7400.0,414.0,414,8059.999999999999,,,1.0,יהודים,101.1,,,35.0,52.8,12.2,895.4,34.0,32.0,35.0,40.5,80.5,62.8,37.2,38.5,30.9,30.3,6.3,12.2,48.9,2.3,ישראל,25.0,27.0,24.0,2.0,4.7,18.5,37.4,72.0,84.9,15.1,41.3,11.1,48.8,136600.0,33.8,95600.0,22.8,2520.0,3.2,32.1,18.8,חילוני,1.0,1.6,9.5,45.2,97.4,72.9,22.5,stat_area,7400,59.66,6,50.52,6,55.09,5.9,7.11,7.23,1.5400566699910896,False,74.53,51.4,0,59.49550000000001,1.16,1.89,1.09,56.08826289375444,72.17059747559547,53.74413144687722,73.35029873779774,60.6062899986994,1.1,1.85,1.25,59.97747845285601,76.31406684955657,55.82191378220349,74.33822144171735,62.30262146303335,1.02,1.67,1.07,-2.7820744862997313,-1.4677379605718883,50.962056960577485,71.88256077722585,58.284233296404416,1.13,3.3,1.48,8.0,1.16,3.8
74000421,2038,1117,8,1109,24,2,6,6,1,0,0,0,0,0,86,0,3,0,1,0,77,1,125,439,11,0,3,0,1,1,0,0,209,1,2,0,0,0,0,0,4,0,106,0,4,0.5480863591756624,0.0216411181244364,0.0018034265103697,0.0054102795311091,0.0054102795311091,0.0009017132551848,0.0,0.0,0.0,0.0,0.0,0.0775473399458972,0.0,0.0027051397655545,0.0,0.0009017132551848,0.0,0.0694319206492335,0.0009017132551848,0.1127141568981064,0.3958521190261497,0.0099188458070333,0.0,0.0027051397655545,0.0,0.0009017132551848,0.0009017132551848,0.0,0.0,0.1884580703336339,0.0009017132551848,0.0018034265103697,0.0,0.0,0.0,0.0,0.0,0.0036068530207394,0.0,0.0955816050495942,0.0,נתניה,7400.0,421.0,421,3640.0,,,1.0,יהודים,87.9,,,20.1,56.1,23.8,782.5,43.0,40.0,47.0,29.2,53.0,36.7,63.3,21.2,11.5,8.4,4.4,34.5,51.4,1.3,אתיופיה,24.0,28.0,22.0,1.9,17.4,48.3,26.6,63.2,92.8,7.2,38.8,16.4,37.5,89300.0,7.4,47600.0,12.7,1600.0,2.3,10.0,12.0,חילוני,1.0,0.9,48.0,12.1,52.3,58.6,35.0,stat_area,7400,60.95,6,50.2,6,55.575,7.7,6.49,8.15,1.5400566699910896,False,79.82,58.59,0,66.0205,3.46,4.01,3.42,61.658214182121526,76.54169245548972,60.124107091060765,78.18084622774487,66.4439657889002,4.44,4.1,4.24,59.91051421139326,76.49008195463041,60.05290946450493,77.61725813670671,66.20043149977555,3.79,3.8,3.68,-1.9222254424564478,-0.36502063490602926,58.201881648604314,77.81582559283883,65.06676202908639,2.62,50.1,3.27,68.5,2.74,53.4
74000422,7883,4590,41,4549,69,12,27,22,1,2,0,0,0,2,387,0,19,0,0,1,381,1,478,1736,40,2,3,1,1,4,1,3,906,5,17,0,2,0,5,0,17,0,398,6,13,0.582265634910567,0.0151681688283139,0.0026379424049241,0.0059353704110793,0.0048362277423609,0.0002198285337436,0.0004396570674873,0.0,0.0,0.0,0.0004396570674873,0.0850736425588041,0.0,0.0041767421411299,0.0,0.0,0.0002198285337436,0.083754671356342,0.0002198285337436,0.105078039129479,0.3816223345790283,0.0087931413497471,0.0004396570674873,0.000659485601231,0.0002198285337436,0.0002198285337436,0.0008793141349747,0.0002198285337436,0.000659485601231,0.199164651571774,0.0010991426687183,0.0037370850736425,0.0,0.0004396570674873,0.0,0.0010991426687183,0.0,0.0037370850736425,0.0,0.0874917564299846,0.001318971202462,נתניה,7400.0,422.0,422,5200.0,,,1.0,יהודים,91.6,,,24.5,54.8,20.7,824.4,38.0,34.0,42.0,23.3,59.5,41.2,58.8,25.4,11.8,11.1,3.4,46.5,37.8,1.3,אתיופיה,24.0,26.0,23.0,1.9,11.7,38.4,23.8,66.4,93.8,6.2,39.8,17.0,42.2,86000.0,12.4,99000.0,13.3,1920.0,2.6,13.7,20.6,חילוני,1.0,1.1,52.6,11.0,51.5,64.3,31.3,stat_area,7400,60.98,6,50.19,6,55.585,7.75,6.47,8.17,1.5400566699910896,False,79.81,59.66,0,66.71249999999999,3.8,4.0,3.66,62.87849567462261,76.87541110837745,61.269247837311305,78.34270555418873,67.2449580382184,5.04,4.17,4.65,59.77794362073773,76.39837023359969,60.77214643178678,77.69459378065905,66.69500300389207,4.26,3.86,4.01,-2.187926039189968,-0.6368710213296,59.08132179812134,77.70583453285913,65.59990125527956,2.8,55.1,3.24,66.9,2.86,57.2
