stat08,semel,sa,eligible,voted,valid,n_ballots,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
86000221,8600,221,5375,3658,3629,9,1081,31,6,0,2,0,192,0,0,0,0,376,76,883,218,4,0,0,0,539,1,2,55,30,3,130
86000116,8600,116,4143,2764,2746,6,867,20,8,0,0,4,119,1,0,0,0,259,60,693,185,0,0,2,0,417,0,1,32,32,4,42
86000411,8600,411,4530,3321,3307,7,1479,13,7,0,0,0,139,2,0,0,0,200,24,534,348,2,1,0,1,463,0,1,29,22,2,40
86000212,8600,212,7005,4499,4454,12,1292,109,12,0,0,0,327,0,0,0,0,404,147,1041,254,2,1,1,0,558,1,2,53,97,3,150
86000133,8600,133,3124,2175,2151,5,768,19,6,0,0,1,110,0,0,0,0,199,60,442,173,0,0,0,0,273,0,0,20,28,3,49
86000412,8600,412,6425,4407,4368,11,937,39,14,0,0,1,233,0,0,0,0,523,149,1295,186,2,0,0,0,399,0,0,62,69,1,458
86000225,8600,225,4128,3050,3028,7,801,32,3,1,0,0,458,0,0,0,0,268,105,694,145,2,1,0,1,357,0,1,37,55,4,63
86000138,8600,138,1907,1256,1242,3,438,9,3,2,0,0,59,0,0,0,0,116,45,276,83,0,0,0,0,165,0,0,15,8,1,22
86000215,8600,215,1591,978,966,3,288,14,3,0,0,0,43,0,0,0,0,88,53,224,72,0,0,0,0,132,0,1,10,15,2,21
86000321,8600,321,6113,4496,4469,10,724,106,5,0,0,0,598,0,0,0,0,463,83,1301,92,0,0,0,0,457,1,4,44,249,4,338
86000216,8600,216,3473,2492,2473,5,837,25,5,1,1,0,148,0,0,0,0,228,54,491,127,1,1,0,0,427,0,2,30,22,1,72
86000211,8600,211,395,250,249,1,67,9,0,0,0,0,13,0,0,0,0,28,12,54,9,0,0,0,0,40,0,0,4,3,0,10
86000213,8600,213,4034,2650,2632,7,878,28,5,0,0,0,134,0,0,0,0,232,96,503,205,0,0,0,0,398,0,2,49,38,4,60
86000223,8600,223,5584,4114,4087,8,1351,47,5,0,0,1,223,0,0,0,0,388,64,946,270,1,0,0,0,564,0,1,43,36,3,144
86000224,8600,224,1373,978,976,2,283,7,3,0,0,0,80,1,0,0,0,108,12,247,45,0,0,0,0,132,0,0,10,15,0,33
86000417,8600,417,3171,2263,2250,5,645,20,1,0,0,0,162,0,0,0,0,248,67,569,101,2,0,0,2,312,0,5,22,27,3,64
86000325,8600,325,1634,1155,1150,3,293,5,1,0,0,0,68,0,0,0,0,169,33,320,36,0,0,0,0,143,0,0,15,13,1,53
86000314,8600,314,3914,2805,2780,7,812,26,1,0,0,0,210,0,0,0,0,341,54,683,121,3,0,0,0,354,0,1,24,32,1,117
86000324,8600,324,3283,2592,2575,5,757,18,4,0,0,1,169,0,0,0,0,278,52,660,77,1,0,0,0,429,1,1,30,36,0,61
86000414,8600,414,1364,958,947,3,386,5,2,0,0,0,90,0,0,0,0,51,5,165,69,2,0,0,0,159,0,0,5,6,0,2
86000416,8600,416,2798,2081,2064,7,1024,8,7,0,0,0,39,0,0,0,0,89,21,303,165,1,0,0,0,368,0,1,12,14,1,11
1350001,135,1,347,269,267,1,173,0,1,0,1,1,8,0,0,0,0,10,1,16,29,0,0,0,0,23,0,0,2,2,0,0
1840001,184,1,621,484,483,2,295,0,2,0,0,0,10,0,0,0,0,16,2,16,82,1,0,0,0,52,0,1,4,1,0,1
3350001,335,1,689,494,494,2,238,0,0,0,0,0,8,0,0,0,0,28,4,25,120,1,0,0,0,66,0,0,3,0,1,0
26500011,2650,11,4856,3575,3555,8,809,351,7,0,0,0,172,0,0,0,0,344,38,906,191,0,0,0,1,340,0,1,43,111,2,239
26500013,2650,13,4092,3027,3015,7,1070,114,9,0,0,1,124,0,0,0,0,249,58,654,252,0,0,0,1,316,1,2,18,46,2,98
26500014,2650,14,2721,1961,1951,5,1050,8,3,0,0,1,40,0,0,0,0,56,11,214,253,2,0,0,0,278,0,1,12,11,1,10
26500021,2650,21,4810,3569,3560,8,1755,41,6,0,0,1,95,0,0,0,0,205,24,463,354,2,0,1,1,535,0,1,33,15,2,26
26500024,2650,24,2903,2229,2214,5,1033,23,4,0,0,0,49,0,0,0,0,121,25,364,192,0,0,0,0,343,0,2,19,10,0,29
26500031,2650,31,5504,4197,4184,9,2078,28,12,0,0,1,79,0,0,0,0,203,39,561,386,1,0,0,0,731,0,2,22,18,3,20
26500023,2650,23,7071,5353,5326,13,2480,76,12,0,0,1,123,0,0,0,0,327,60,728,520,1,0,0,1,845,0,5,44,35,2,66
26500033,2650,33,1473,1118,1114,3,571,6,1,0,0,0,27,0,0,0,0,47,8,128,126,0,0,0,0,174,0,0,14,3,1,8
26500036,2650,36,2084,1718,1716,3,921,3,3,0,1,0,31,1,0,0,0,54,24,205,118,1,0,0,0,340,0,1,11,0,0,2
1780001,178,1,792,563,561,2,380,1,1,0,0,0,20,0,0,0,0,16,8,30,53,0,0,0,0,37,0,0,13,2,0,0
1220001,122,1,5433,4213,4196,8,1562,4,2,0,0,0,234,0,1,0,0,393,67,873,196,1,0,0,0,718,0,0,49,53,2,41
47010001,4701,1,420,354,352,1,3,1,0,0,0,0,220,0,0,0,0,5,0,75,2,1,0,0,0,4,0,0,3,37,0,1
3390001,339,1,395,329,329,1,183,2,1,0,0,0,19,0,0,0,0,15,7,27,17,0,0,0,0,51,0,0,4,2,0,1
4600001,460,1,449,338,334,1,108,2,5,0,0,2,21,0,0,0,0,23,6,59,57,0,0,1,0,38,0,0,3,5,0,4
1270001,127,1,322,259,259,1,136,0,0,1,0,0,8,0,0,0,0,9,2,24,29,0,0,0,0,38,0,0,10,1,1,0
7890001,789,1,386,284,282,1,87,0,0,0,0,0,9,0,0,0,0,52,9,88,2,0,0,0,0,30,0,0,3,0,0,2
7130001,713,1,348,279,279,1,198,0,0,0,0,0,3,0,0,0,0,7,3,11,30,0,0,0,0,22,0,0,5,0,0,0
87000024,8700,24,4076,2471,2458,6,1095,13,1,1,0,0,141,0,0,0,0,138,23,393,195,1,0,0,0,382,0,0,27,18,2,28
87000022,8700,22,3127,2219,2196,5,546,68,4,0,0,0,327,0,0,0,0,133,26,572,97,1,0,0,1,257,0,0,19,76,0,69
87000025,8700,25,1026,760,757,2,130,12,2,0,0,0,89,0,1,0,0,69,14,229,21,0,0,0,0,89,0,0,6,42,2,51
87000023,8700,23,3345,2422,2411,5,593,47,2,0,0,4,299,0,0,0,1,207,34,666,87,0,0,0,0,240,0,1,22,82,0,126
87000017,8700,17,5118,3645,3628,9,1328,43,2,1,1,0,305,0,0,0,1,273,57,700,211,0,0,1,0,562,0,3,33,52,1,54
87000014,8700,14,2997,2125,2116,5,466,42,1,0,0,0,535,0,0,0,0,102,17,515,75,0,0,0,0,200,0,0,16,115,1,31
87000015,8700,15,3366,2328,2318,6,712,28,0,0,0,1,345,1,0,0,0,146,41,556,100,2,0,0,0,247,0,0,18,84,0,37
87000026,8700,26,3900,2722,2699,6,660,38,2,0,0,0,273,0,0,0,0,258,35,751,130,1,1,0,0,319,0,0,22,79,0,130
87000027,8700,27,4301,3270,3254,8,1257,14,4,0,1,1,192,0,0,0,0,217,68,524,206,1,0,0,0,653,1,1,33,33,0,48
87000019,8700,19,2976,2115,2098,5,746,29,3,1,0,1,206,0,0,0,0,153,41,399,120,2,1,0,1,319,0,3,22,35,1,15
87000033,8700,33,5473,3816,3794,9,1419,41,2,0,0,0,395,1,0,0,0,227,51,715,221,1,1,0,1,577,1,0,37,60,0,44
87000036,8700,36,2635,1936,1926,4,618,10,3,0,0,0,248,0,0,0,0,126,26,421,114,2,0,0,0,257,0,1,24,50,0,26
87000031,8700,31,4667,3550,3536,7,1394,18,3,0,0,0,268,0,0,0,0,213,49,661,180,0,1,1,0,641,0,2,23,44,1,37
87000034,8700,34,7749,5314,5281,13,1661,64,12,0,1,1,526,0,2,0,1,394,104,1180,309,3,1,1,1,725,1,4,71,98,5,116
87000011,8700,11,699,454,454,1,131,5,0,0,0,1,46,0,0,0,0,32,8,112,23,0,0,2,0,69,0,0,4,7,2,12
87000012,8700,12,2115,1490,1482,4,492,17,3,0,0,0,149,0,0,0,0,86,18,346,85,1,0,0,0,182,0,0,16,55,0,32
87000032,8700,32,2646,1928,1920,4,664,25,3,0,0,0,284,0,0,0,0,93,14,370,132,1,0,0,0,262,0,0,19,36,0,17
87000028,8700,28,707,537,514,1,205,1,0,0,1,0,45,0,1,0,0,17,8,80,39,0,0,0,0,95,1,0,4,8,0,9
12280001,1228,1,629,537,537,1,278,1,2,0,0,0,21,0,0,0,0,30,2,49,56,0,0,0,0,94,0,0,1,2,1,0
2470001,247,1,894,682,680,2,356,1,2,0,0,0,10,0,0,0,0,32,6,71,67,0,0,0,0,118,0,0,14,2,0,1
4370001,437,1,391,311,310,1,176,0,0,0,0,0,9,0,0,0,0,10,4,9,65,0,0,0,0,24,0,0,13,0,0,0
12600001,1260,1,202,177,177,1,14,0,0,0,0,0,114,0,0,0,0,8,0,23,2,0,0,0,0,7,0,0,3,5,0,1
3240001,324,1,400,321,321,1,124,0,0,0,0,1,11,0,0,0,0,36,1,57,19,0,0,0,0,57,0,0,13,1,1,0
2820001,282,1,742,543,543,2,253,0,1,0,0,0,25,0,0,0,0,45,2,82,29,0,0,0,0,87,0,1,12,2,0,4
35710001,3571,1,520,409,408,1,0,6,0,0,0,0,157,0,0,0,0,3,6,106,3,0,0,0,0,2,0,0,1,120,0,4
9130001,913,1,3586,2126,2107,6,199,0,1756,1,1,0,4,0,1,0,4,40,31,4,25,0,0,0,23,7,0,2,1,3,2,3
12860001,1286,1,3761,1950,1921,5,30,0,1679,0,0,2,4,0,1,0,3,19,2,16,89,0,1,2,28,5,0,5,2,2,1,30
7210001,721,1,367,304,304,1,12,5,0,0,0,0,159,0,0,0,0,23,3,75,1,1,0,0,0,17,0,0,1,4,0,3
3040001,304,1,594,393,393,1,22,2,0,0,0,0,201,0,0,0,0,18,1,107,6,2,0,0,0,23,0,0,3,8,0,0
8610001,861,1,597,454,451,1,117,3,0,0,0,0,32,0,0,0,0,46,9,142,17,0,0,0,1,54,0,3,13,10,0,4
8850001,885,1,395,262,261,1,172,0,0,0,0,0,5,0,0,0,0,7,6,8,34,1,0,0,0,23,0,0,5,0,0,0
360001,36,1,295,203,199,1,19,1,0,0,0,0,4,0,0,0,0,17,0,118,1,0,0,0,0,9,0,0,2,0,0,28
2840001,284,1,945,767,765,2,413,1,0,0,0,0,20,0,0,0,0,35,5,72,95,0,0,0,0,110,0,0,14,0,0,0
2930001,293,1,274,223,223,1,118,0,0,0,0,0,5,0,0,0,0,2,2,9,67,0,0,0,0,19,0,0,1,0,0,0
1420001,142,1,562,473,473,1,36,3,0,0,0,0,246,0,0,0,0,28,2,83,10,1,0,0,0,41,0,0,1,20,1,1
20080001,2008,1,366,271,270,1,109,0,0,0,0,0,12,0,0,0,0,27,1,48,20,0,0,0,0,49,0,0,2,2,0,0
180001,18,1,380,299,295,1,120,1,0,0,0,0,10,0,0,0,0,25,3,74,12,0,0,0,0,44,0,0,3,1,0,2
2590001,259,1,362,269,267,1,125,0,1,0,0,1,10,0,1,0,0,21,8,30,10,0,0,0,0,53,0,0,7,0,0,0
3290001,329,1,641,502,502,1,251,1,0,0,0,0,16,0,0,0,0,62,9,49,36,0,0,0,0,54,0,1,17,1,0,5
10580001,1058,1,323,180,180,1,110,0,2,0,0,0,8,0,0,0,0,8,0,17,19,0,0,0,0,15,0,0,0,0,0,1
7390001,739,1,884,704,700,2,31,8,0,0,0,0,26,0,0,0,0,234,5,305,0,0,0,0,0,14,0,1,11,28,1,36
20490001,2049,1,357,280,276,1,58,1,0,0,0,0,13,0,0,0,0,29,4,98,16,0,0,0,0,19,0,0,4,8,0,26
3270001,327,1,637,518,518,2,344,8,3,0,0,0,14,0,0,0,0,19,2,35,44,0,0,0,1,38,0,0,7,1,2,0
270001,27,1,267,196,195,1,10,2,0,0,0,0,6,0,0,0,0,29,4,80,0,0,0,0,0,1,0,0,2,8,0,53
12230001,1223,1,226,166,165,1,74,0,0,0,0,0,15,0,0,0,0,13,2,21,4,0,0,0,0,30,0,0,4,1,0,1
20150001,2015,1,694,567,565,1,230,0,0,0,0,2,23,0,0,0,0,53,9,80,49,0,0,0,0,98,0,0,19,0,0,2
20570001,2057,1,341,231,231,1,9,2,0,0,0,0,15,0,0,0,0,33,3,148,0,0,0,0,0,4,0,3,3,3,0,8
5550001,555,1,353,278,278,1,130,0,3,0,0,0,6,0,0,0,0,15,1,30,31,1,0,0,0,56,0,0,3,0,0,2
3060001,306,1,448,369,368,1,197,0,0,0,0,0,12,0,0,0,0,26,1,34,24,0,0,0,0,59,1,0,12,2,0,0
35780001,3578,1,321,263,263,1,1,2,0,0,0,0,198,0,0,0,0,1,0,26,1,0,0,0,0,0,0,0,4,30,0,0
10310005,1031,5,6614,4007,3946,11,328,47,10,0,0,2,423,0,0,0,1,265,365,1645,55,1,0,0,1,166,1,2,44,209,3,378
10310007,1031,7,3958,2605,2560,6,208,46,1,0,0,1,237,0,0,0,0,180,331,1176,14,0,0,0,0,89,0,0,23,97,2,155
10310002,1031,2,891,528,518,2,51,15,0,0,0,0,37,0,0,0,0,31,88,219,1,0,0,0,0,17,2,1,5,15,1,35
10310004,1031,4,3082,1728,1703,5,88,15,0,0,0,1,142,1,0,0,0,112,366,712,11,0,0,0,0,54,0,4,16,38,2,141
10310006,1031,6,2915,2056,2040,5,131,20,7,0,0,0,342,0,0,0,0,127,125,862,15,0,0,1,2,55,1,3,15,201,2,131
7410001,741,1,425,337,337,1,108,4,1,0,0,0,16,0,0,0,0,28,7,74,35,0,0,0,0,52,0,0,3,4,0,5
7610001,761,1,372,299,296,1,4,4,0,0,0,0,40,0,0,0,0,27,2,153,0,0,0,0,0,1,0,0,3,47,0,15
3940001,394,1,528,390,388,1,195,0,4,0,0,0,9,0,0,0,0,5,4,20,107,0,0,0,0,41,0,0,1,2,0,0
13040003,1304,3,9339,7543,7512,16,2307,24,7,0,0,2,914,2,0,0,0,625,69,1603,287,3,1,0,1,1403,0,4,84,92,2,82
13040001,1304,1,3990,3224,3217,6,1059,5,0,0,0,1,285,0,0,0,0,294,28,678,145,2,0,0,0,647,1,0,24,18,1,29
13040002,1304,2,523,403,401,1,125,0,1,0,0,0,53,0,0,0,0,33,0,83,12,0,0,0,0,79,0,0,4,7,0,4
6140001,614,1,282,201,198,1,15,2,0,0,0,0,13,0,0,0,0,33,2,92,1,0,0,0,0,8,0,0,4,3,0,25
12650001,1265,1,263,231,231,1,0,0,0,0,0,0,91,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,128,0,0
4150001,415,1,200,163,162,1,0,0,0,0,0,0,48,0,1,0,0,9,1,65,0,0,0,0,0,1,0,0,1,18,0,18
4560001,456,1,827,652,647,2,280,2,0,1,0,0,30,0,0,0,0,47,11,113,64,0,0,0,0,89,0,0,4,2,0,4
12350001,1235,1,358,273,271,1,136,1,1,0,0,0,13,0,0,0,0,11,2,41,24,0,0,0,1,34,0,0,5,0,0,2
2240001,224,1,467,338,336,1,66,2,0,0,0,0,19,1,0,0,0,59,1,100,9,0,0,0,0,36,0,0,13,6,1,23
5270001,527,1,261,199,197,1,35,5,0,0,0,0,7,0,0,0,0,27,2,100,0,0,0,0,0,10,0,0,1,1,0,9
70001,7,1,461,340,338,1,83,5,0,0,0,0,15,0,0,0,0,49,5,102,12,0,0,0,0,30,0,0,4,6,0,27
8650001,865,1,255,213,206,1,2,1,0,0,0,0,35,0,0,0,0,16,5,117,1,1,0,0,1,3,1,0,1,14,0,8
6580001,658,1,1733,1277,1263,3,7,0,1125,0,0,0,1,0,0,0,0,3,9,1,95,0,0,2,4,0,0,2,8,2,2,2
36410001,3641,1,1554,1310,1309,3,0,3,1,0,0,0,761,0,0,0,0,5,1,194,1,1,0,0,0,1,0,0,8,327,1,5
11650001,1165,1,415,351,351,1,167,0,0,0,0,0,16,0,0,0,0,22,2,27,47,0,0,0,0,60,0,0,9,0,1,0
11600001,1160,1,523,389,389,1,187,0,0,0,0,1,29,0,0,0,0,16,3,25,47,0,0,0,0,75,0,0,4,1,0,1
8730001,873,1,336,270,270,1,1,6,0,0,0,0,18,0,0,0,0,23,0,149,0,0,0,0,0,0,0,1,2,39,0,31
4390001,439,1,385,284,282,1,29,4,0,1,0,0,146,0,0,0,0,20,5,42,7,2,0,0,0,22,0,0,1,3,0,0
8120001,812,1,4828,3339,3294,7,381,23,4,0,0,0,228,0,0,0,1,389,383,1175,34,0,0,1,0,236,1,1,51,56,4,326
3660001,366,1,661,473,472,1,228,0,1,0,0,2,9,0,0,0,0,10,1,22,134,0,0,0,0,61,0,0,4,0,0,0
37840001,3784,1,304,214,211,1,14,0,0,0,0,0,71,0,0,0,0,14,7,62,3,0,0,0,0,11,0,0,4,22,0,3
4320001,432,1,354,258,258,1,130,1,1,0,0,0,5,0,0,0,0,9,3,8,79,0,0,0,0,18,0,1,3,0,0,0
13370001,1337,1,1531,1258,1256,3,638,6,0,0,0,1,40,0,0,0,0,55,13,110,132,1,0,0,0,247,0,0,7,3,0,3
12870001,1287,1,326,221,220,1,23,0,0,0,0,0,30,0,0,0,0,21,27,73,4,0,0,0,0,20,0,1,16,4,0,1
11320001,1132,1,399,299,299,1,163,0,0,0,0,0,6,0,0,0,0,18,1,19,42,0,0,0,0,30,1,1,13,2,2,1
5380001,538,1,4249,3216,3205,7,142,0,2880,1,0,0,2,0,1,0,0,8,17,5,84,1,0,1,4,1,1,3,3,1,0,50
40090001,4009,1,219,172,170,1,40,0,0,0,0,0,14,0,0,0,0,23,4,39,11,0,0,0,0,24,0,0,9,4,0,2
8560001,856,1,582,527,526,1,5,20,0,0,0,0,301,0,0,0,0,4,1,60,1,5,0,0,0,0,0,0,0,120,0,9
6610001,661,1,1031,835,833,2,206,1,4,0,0,0,45,0,1,0,0,154,12,226,20,0,0,0,0,98,0,1,5,24,0,36
2640001,264,1,504,380,376,1,202,0,3,0,0,0,4,0,0,0,0,11,8,16,85,0,0,0,0,42,0,0,5,0,0,0
2370001,237,1,554,437,436,1,241,0,1,0,0,0,2,0,0,0,0,6,1,3,149,0,0,0,0,29,0,0,4,0,0,0
9210001,921,1,120,13,12,1,4,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2
37200001,3720,1,3533,2854,2842,5,288,8,2,0,0,0,814,0,0,0,0,222,50,989,37,0,0,1,0,253,0,2,60,83,3,30
2320001,232,1,906,714,712,2,528,2,3,0,0,0,4,0,0,0,0,14,2,17,76,0,0,0,0,46,0,0,19,1,0,0
6920001,692,1,469,400,397,1,58,5,0,0,0,0,61,0,0,0,0,42,6,133,6,0,0,0,0,39,0,0,5,28,0,14
8460001,846,1,288,206,206,1,35,0,1,0,0,0,12,0,0,0,0,19,1,105,6,1,0,0,0,12,0,0,5,1,0,8
88000001,8800,1,8527,5097,5038,12,272,4,3557,0,0,1,2,0,0,0,6,118,764,75,186,0,0,2,14,16,0,6,5,1,0,9
88000006,8800,6,5385,3089,3057,8,118,1,2230,0,0,0,4,1,0,0,3,77,452,30,96,0,0,0,12,10,0,0,6,2,0,15
88000008,8800,8,2660,1669,1651,4,109,0,1141,0,0,0,0,0,0,0,0,44,262,16,66,1,0,0,0,3,0,1,3,0,3,2
88000005,8800,5,717,453,442,1,19,1,303,0,1,0,0,0,0,0,0,16,86,2,9,0,0,0,0,4,0,0,1,0,0,0
88000009,8800,9,2048,1290,1275,3,30,0,988,0,0,0,0,0,0,0,4,29,167,15,32,0,0,0,3,3,0,0,2,0,1,1
88000004,8800,4,4290,2405,2380,6,121,0,1889,0,1,0,2,0,0,0,2,41,160,27,76,0,0,2,17,7,0,1,10,4,3,17
88000007,8800,7,2047,1191,1182,3,55,1,863,0,0,0,3,0,0,0,2,28,149,13,38,0,0,0,7,12,0,0,0,0,1,10
36490001,3649,1,516,399,395,1,65,0,0,0,0,0,82,0,0,0,0,55,22,120,3,0,0,0,0,27,0,0,2,11,1,7
12330001,1233,1,317,274,273,1,83,1,1,0,0,0,51,0,0,0,0,22,3,45,12,4,0,0,0,41,0,0,6,3,0,1
2920001,292,1,433,347,346,1,176,0,0,0,0,0,25,0,0,0,0,29,4,39,23,0,0,0,0,41,0,0,5,3,1,0
11140001,1114,1,708,530,529,2,212,0,7,0,0,0,18,0,0,0,0,39,1,77,103,0,0,0,0,51,0,0,13,4,1,3
1260001,126,1,727,531,527,2,287,1,1,0,0,0,12,0,0,0,0,10,4,22,129,0,0,0,0,52,0,0,7,1,0,1
3980001,398,1,229,179,177,1,6,1,0,0,0,0,13,0,0,0,0,4,1,79,1,0,0,0,0,1,0,0,0,62,0,9
10450001,1045,1,225,161,161,1,26,3,2,0,0,0,21,0,0,0,0,16,1,55,5,0,0,0,0,11,0,0,2,8,1,10
7630001,763,1,1244,950,942,2,148,3,0,0,0,0,89,0,0,0,0,122,12,398,10,1,0,0,0,73,0,1,15,41,0,29
20620001,2062,1,244,176,175,1,54,1,1,0,0,0,7,0,0,0,0,17,7,41,11,0,0,0,0,24,0,0,6,1,0,5
20610001,2061,1,294,228,228,1,44,0,0,0,0,0,18,0,0,0,0,32,4,91,1,0,0,0,0,17,0,1,1,7,0,12
11720001,1172,1,323,223,223,1,97,0,8,0,0,0,1,0,0,0,0,3,7,7,79,0,0,0,0,21,0,0,0,0,0,0
35580001,3558,1,243,177,176,1,35,0,0,0,0,0,29,0,0,0,0,18,7,49,0,0,0,0,0,34,0,0,4,0,0,0
10830001,1083,1,260,227,227,1,0,1,0,0,0,0,99,0,0,0,0,3,0,62,1,0,0,1,0,1,0,0,0,55,0,4
1630001,163,1,599,465,465,1,240,0,1,0,0,0,12,0,0,0,0,52,7,54,28,0,0,0,0,62,0,0,7,0,0,2
100001,10,1,306,218,215,1,2,4,0,0,0,0,14,0,0,0,0,12,0,92,1,0,0,0,0,4,0,0,1,9,0,76
50000224,5000,224,2334,1781,1775,4,945,4,9,0,0,1,45,0,0,0,0,78,8,180,193,3,0,0,0,272,0,0,20,6,0,11
50000226,5000,226,4259,2820,2800,7,650,630,10,0,0,0,74,0,0,0,0,232,85,475,137,0,0,0,0,284,2,1,28,28,1,163
50000215,5000,215,3633,2583,2573,6,954,28,14,0,0,1,88,0,0,0,0,210,17,469,382,0,1,0,0,302,0,0,36,19,1,51
50000225,5000,225,3560,2246,2233,6,687,16,3,0,0,1,76,1,0,0,0,200,84,541,176,0,0,0,1,284,1,4,34,33,0,91
50000233,5000,233,2755,2135,2123,5,914,12,14,0,0,1,60,0,0,0,0,148,18,343,256,1,0,0,0,277,1,1,28,16,3,30
50000232,5000,232,5824,4579,4559,9,2180,6,18,0,0,0,100,0,0,0,0,258,36,583,474,1,0,0,1,816,0,0,40,15,2,29
50000222,5000,222,2334,1872,1868,4,986,3,8,0,0,0,52,0,0,0,0,83,20,233,144,0,0,0,0,320,0,0,7,3,1,8
50000216,5000,216,2548,1900,1890,4,716,18,10,0,0,0,80,0,0,0,0,156,11,355,167,0,1,0,0,289,1,2,23,16,3,42
50000214,5000,214,4338,3236,3212,8,1540,5,16,0,0,0,77,0,0,0,1,182,27,413,380,2,0,0,1,519,0,1,25,4,1,18
50000213,5000,213,2115,1579,1564,3,769,6,13,0,0,0,27,0,0,0,0,58,7,139,343,1,0,0,0,181,0,0,8,5,1,6
50000914,5000,914,696,516,515,1,227,1,4,0,0,0,16,0,0,0,0,30,9,77,55,1,0,0,0,86,0,0,1,1,1,6
50000211,5000,211,4095,3304,3293,6,1656,10,12,0,0,1,75,0,0,0,0,145,22,404,303,3,0,0,1,617,0,0,16,16,0,12
50000234,5000,234,3784,2721,2702,6,1211,6,11,0,0,0,58,0,0,0,0,144,24,347,348,1,0,0,0,495,1,0,28,11,2,15
50000115,5000,115,3523,2726,2717,5,1210,4,8,0,0,0,71,1,0,0,0,131,43,465,289,0,0,0,0,451,0,0,10,12,1,21
50000114,5000,114,4463,3344,3326,7,1512,3,10,0,0,0,88,0,1,0,0,201,33,509,360,1,0,0,0,542,2,0,18,29,0,17
50000133,5000,133,7393,5301,5271,14,2329,18,74,0,0,2,166,0,1,0,0,293,54,668,731,2,1,2,2,759,70,2,31,28,7,31
50000112,5000,112,9422,7104,7081,15,3159,19,29,0,0,2,188,0,0,0,0,380,73,1107,732,2,0,0,1,1259,0,6,43,42,1,38
50000124,5000,124,2860,1992,1974,5,972,5,14,0,0,1,49,0,0,0,0,60,15,266,258,0,1,0,0,314,0,0,11,5,1,2
50000121,5000,121,2128,1550,1541,4,711,3,16,0,0,0,38,0,0,0,0,51,8,169,283,0,0,0,0,242,0,0,9,5,0,6
50000134,5000,134,1342,783,783,2,371,1,8,0,0,2,23,0,0,0,0,27,5,58,179,0,0,0,0,92,0,0,8,4,0,5
50000132,5000,132,12208,7807,7740,21,2377,53,93,0,0,2,262,0,0,0,0,619,229,1729,849,2,0,3,3,858,1,0,62,105,4,489
50000125,5000,125,2799,2013,2006,5,983,1,19,0,0,1,57,2,0,0,0,83,7,251,253,0,0,0,0,318,1,0,14,11,0,5
50000122,5000,122,8178,6098,6073,13,2675,13,63,0,0,2,152,1,0,0,0,305,69,820,633,2,0,2,0,1245,0,1,36,30,4,20
50000312,5000,312,2551,1434,1429,4,568,9,17,0,0,1,46,1,0,0,0,93,15,213,207,0,0,0,5,222,1,0,17,5,1,8
50000314,5000,314,4639,3189,3172,8,1482,20,15,0,0,0,69,0,0,0,0,199,31,353,459,3,0,1,0,485,0,1,29,11,3,11
50000313,5000,313,3588,2402,2394,6,1044,10,18,0,0,1,83,0,0,0,1,124,25,285,418,2,1,0,2,345,0,1,18,7,0,9
50000317,5000,317,4407,2535,2522,8,1107,9,24,0,0,1,79,0,0,0,0,166,21,321,401,0,1,1,0,342,1,0,27,9,4,8
50000315,5000,315,2710,1772,1767,5,791,7,10,0,0,0,56,0,0,0,0,119,5,171,298,0,0,0,0,285,0,2,12,3,4,4
50000413,5000,413,8698,5623,5600,16,2411,27,181,0,0,1,163,0,0,0,0,288,56,649,964,2,1,0,5,723,0,3,43,28,2,53
50000111,5000,111,3217,2492,2482,6,941,9,8,0,0,1,73,0,0,0,0,176,39,539,126,0,2,0,0,462,0,2,20,25,2,57
50000113,5000,113,6607,4197,4170,10,1103,15,1132,0,0,0,93,0,0,0,0,183,69,597,427,0,0,1,8,381,0,1,45,26,5,84
50000414,5000,414,3577,2522,2505,7,1119,24,16,0,0,0,84,1,2,0,0,111,33,281,446,0,0,0,0,349,0,1,12,14,1,11
50000415,5000,415,1082,760,759,2,324,9,5,0,0,0,35,0,0,0,0,29,6,77,161,0,0,0,0,101,0,0,6,2,1,3
50000411,5000,411,6302,4597,4584,11,2005,27,14,0,1,9,171,0,0,0,0,276,32,707,537,1,1,0,0,714,1,1,33,26,0,28
50000412,5000,412,1350,999,993,2,468,2,4,0,0,1,30,0,0,0,0,44,12,119,103,0,0,0,0,194,0,0,8,4,1,3
50000426,5000,426,7788,4886,4860,13,2054,25,43,0,0,0,148,0,0,0,0,282,46,689,843,1,1,0,0,597,1,2,35,32,4,57
50000423,5000,423,8814,6168,6132,15,2749,58,20,0,0,3,223,1,0,0,0,290,77,954,796,7,2,0,1,837,0,1,39,36,4,34
50000421,5000,421,2209,1536,1526,4,670,5,9,0,0,0,49,0,0,0,0,73,8,160,295,0,0,0,0,232,0,0,14,6,1,4
50000425,5000,425,1949,1347,1340,4,581,12,4,0,0,0,51,0,0,0,0,65,23,187,221,0,0,0,0,169,0,1,5,15,2,4
