stat08,semel,sa,eligible,voted,valid,n_ballots,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס
66000621,6600,621,4553,2621,2589,7,187,8,0,1,8,1,3,11,0,6,157,23,58,731,33,2,1,31,1,1,2,251,19,2,0,4,0,23,76,2,2,31,6,908
66000612,6600,612,5948,3252,3199,10,430,15,0,0,8,1,4,17,0,19,154,33,49,1037,68,1,0,25,1,1,2,530,22,7,0,4,2,38,223,3,0,34,8,463
66000613,6600,613,2149,1162,1148,3,117,4,1,2,2,0,0,1,0,1,52,11,22,408,16,2,0,6,0,0,1,177,4,1,0,1,0,8,64,2,0,11,0,234
66000335,6600,335,2109,1414,1399,4,245,5,0,0,6,0,1,11,0,6,78,1,46,412,36,0,0,5,0,0,0,308,13,0,0,2,0,22,95,2,0,7,3,95
66000522,6600,522,3535,2159,2131,6,280,8,0,0,2,0,1,14,0,4,156,6,56,622,59,0,1,33,0,1,0,403,14,1,0,3,0,33,137,0,0,24,4,269
66000523,6600,523,3062,1720,1696,5,243,4,2,0,2,0,2,19,0,4,100,10,49,486,38,0,1,15,1,1,1,311,5,0,0,0,2,23,129,1,0,20,4,223
66000514,6600,514,2869,1412,1381,5,119,12,0,0,5,0,5,10,0,3,84,30,23,575,24,1,3,18,3,1,0,153,10,1,0,0,2,17,74,1,1,17,2,187
66000215,6600,215,8121,5172,5130,13,680,27,2,0,12,0,7,31,0,14,286,15,145,1497,148,2,0,51,0,3,2,1114,29,3,0,10,4,74,317,0,3,52,18,584
66000512,6600,512,4776,2302,2272,9,194,8,0,1,6,0,0,4,0,2,156,47,45,811,26,2,1,36,4,1,2,265,39,3,0,4,0,19,125,3,2,23,5,438
66000416,6600,416,6643,4929,4895,10,642,15,0,0,6,0,5,36,0,4,292,2,119,1575,107,1,1,37,0,1,2,1231,14,0,0,2,1,56,335,0,1,33,9,368
66000216,6600,216,4331,2818,2790,8,375,8,0,0,0,0,1,23,0,5,205,14,76,815,76,1,0,40,85,0,0,464,7,0,0,1,2,21,180,2,1,27,4,357
66000211,6600,211,3406,1997,1961,5,237,13,0,0,2,0,3,14,0,8,111,21,57,721,37,0,1,20,2,0,2,363,13,3,0,4,1,12,87,1,0,32,3,193
66000214,6600,214,1790,1250,1243,3,180,2,0,1,0,0,1,14,0,25,37,2,58,320,26,0,0,11,0,0,0,299,6,1,0,0,2,10,109,1,0,12,2,124
66000614,6600,614,2243,1303,1288,4,152,3,0,0,4,0,2,6,0,3,67,2,35,425,36,0,0,11,0,0,0,235,2,1,0,0,0,18,56,0,1,6,0,223
66000425,6600,425,2474,1734,1726,4,239,1,0,0,4,0,1,17,0,3,114,2,38,481,51,0,1,9,0,0,0,492,5,0,0,1,0,14,121,1,1,18,5,107
66000427,6600,427,4268,2990,2966,7,455,14,1,0,8,0,6,35,0,6,174,13,79,857,70,0,0,34,0,0,2,709,5,3,0,2,1,25,224,3,0,38,5,197
66000426,6600,426,5922,4135,4117,11,600,14,0,0,4,0,6,43,0,7,229,11,121,1126,98,0,2,33,0,0,2,1119,18,1,0,1,2,55,295,3,0,62,12,253
66000422,6600,422,3093,2152,2133,5,274,16,0,0,4,1,2,7,0,2,132,6,45,680,53,0,0,21,1,0,0,496,3,0,0,0,1,22,170,2,0,21,3,171
66000334,6600,334,644,448,436,1,112,0,1,0,1,0,1,0,0,3,15,0,7,124,25,0,0,3,2,2,0,88,2,0,0,1,0,3,17,0,2,2,1,24
66000412,6600,412,1018,658,654,2,77,0,0,0,3,0,0,4,0,2,54,0,18,205,9,0,0,4,0,0,0,130,3,0,0,0,0,7,64,0,0,2,1,71
66000414,6600,414,5483,4105,4082,9,500,9,0,1,1,0,4,37,0,7,254,1,133,1227,99,0,1,41,1,0,0,1044,10,1,0,3,1,66,331,1,0,30,4,275
66000212,6600,212,473,304,301,1,42,1,0,0,1,0,0,1,0,0,10,3,7,92,7,0,0,3,0,0,0,74,2,1,0,0,0,3,14,0,0,6,1,33
12390001,1239,1,106,66,65,1,28,0,0,0,0,0,0,4,0,0,9,0,3,7,8,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0
2530001,253,1,371,273,272,1,130,3,0,0,0,0,0,10,0,0,4,1,2,9,34,0,0,5,0,0,0,35,0,0,0,0,1,1,29,0,0,7,0,1
6620001,662,1,589,413,413,1,35,0,0,0,0,0,0,3,0,0,37,0,5,162,10,0,0,3,0,0,1,48,3,0,0,0,0,8,39,0,0,7,0,52
13320001,1332,1,400,223,221,1,5,0,68,0,0,0,24,0,0,0,1,1,1,2,3,0,0,0,0,88,0,1,0,1,0,0,0,1,2,0,0,0,0,23
1150001,115,1,695,533,531,2,139,2,0,0,1,0,4,12,0,0,14,0,13,51,88,0,0,0,0,0,0,128,0,1,0,0,1,4,65,0,1,4,2,1
3740001,374,1,381,249,249,1,124,0,0,0,0,0,8,18,0,0,9,1,1,20,26,0,0,1,0,0,0,26,0,0,0,0,0,0,10,0,0,4,1,0
13030001,1303,1,5335,2021,1983,8,164,0,402,0,1,3,27,1,0,1,13,0,2,25,37,1,3,6,0,1068,4,8,3,1,0,2,5,5,162,5,2,7,1,24
4960001,496,1,3845,2091,2067,6,151,16,26,0,1,0,63,2,0,1,56,1,429,719,37,0,8,2,0,4,0,54,3,5,0,0,0,77,119,2,0,6,1,284
3550001,355,1,264,171,171,1,35,0,0,0,0,0,1,2,0,0,9,0,3,5,64,0,0,2,0,0,0,30,0,0,0,0,0,0,16,0,0,0,2,2
10470001,1047,1,287,210,210,1,4,28,0,0,0,0,0,0,0,0,42,0,7,83,1,0,0,4,0,0,0,3,1,0,0,0,0,2,0,0,1,1,0,33
2190001,219,1,415,339,338,1,71,1,0,0,0,0,1,15,0,0,64,0,12,32,25,0,0,10,0,0,0,57,0,0,0,0,0,14,30,0,0,3,2,1
36430001,3643,1,558,458,457,1,8,1,1,0,0,0,0,2,0,0,173,0,1,212,3,0,1,28,0,0,0,12,0,0,0,0,2,4,1,0,0,4,0,4
40000112,4000,112,3118,2274,2251,5,99,62,1,0,2,2,1,6,0,2,899,8,15,370,14,0,0,175,0,0,0,113,41,0,0,0,0,35,51,4,0,15,1,335
40000111,4000,111,1058,588,576,2,25,9,1,0,0,0,0,1,0,1,98,2,8,190,7,0,1,38,0,0,1,22,13,0,0,0,2,2,11,2,0,2,3,137
40000623,4000,623,5590,3583,3538,10,583,78,1,1,5,0,8,14,0,9,421,24,72,891,69,0,1,76,0,0,0,615,19,3,0,2,1,39,252,2,1,23,7,321
40000332,4000,332,7236,3457,3391,12,254,10,591,4,3,2,1587,8,0,4,28,14,20,322,139,2,0,3,2,124,2,65,3,0,0,2,4,13,114,5,4,22,5,35
40000312,4000,312,2666,929,904,5,48,7,171,0,1,0,188,2,0,1,19,7,6,252,15,0,2,3,0,62,1,32,1,1,0,2,3,9,26,0,4,11,1,29
40000313,4000,313,1079,272,271,3,21,3,34,0,0,0,37,2,0,0,13,7,0,67,9,0,1,3,1,16,1,12,2,0,0,1,0,1,8,1,2,5,1,23
40000334,4000,334,3230,1580,1538,5,130,6,239,0,2,0,530,1,0,4,21,10,13,301,66,0,0,4,1,33,1,73,1,0,0,1,2,4,52,0,5,7,1,30
40000331,4000,331,714,205,202,1,45,1,17,0,1,0,35,3,0,0,8,0,5,32,14,0,1,0,0,4,0,16,0,0,0,0,0,0,9,0,2,6,1,2
40000411,4000,411,3211,1660,1633,6,155,10,137,1,4,2,367,11,0,9,46,28,16,467,48,1,0,19,0,21,2,106,10,0,0,1,1,7,73,1,3,23,6,58
40000416,4000,416,5519,2818,2759,9,271,7,114,0,4,0,299,11,0,11,124,52,31,1097,105,1,0,17,1,23,7,279,6,1,0,0,4,15,129,8,1,26,9,106
40000412,4000,412,5037,2473,2442,8,269,14,70,1,2,1,158,14,0,11,105,72,31,945,49,0,0,42,4,11,4,279,7,0,0,3,1,23,161,8,1,39,6,111
40000417,4000,417,2297,1146,1124,4,141,10,20,0,2,2,35,6,0,9,56,25,25,422,42,1,0,10,0,1,31,118,5,0,0,1,0,12,68,3,4,12,6,57
40000414,4000,414,4087,2034,1991,7,218,7,82,0,2,0,166,6,0,22,95,32,23,754,41,1,3,18,15,13,0,233,9,6,0,0,3,16,88,5,2,20,4,107
40000421,4000,421,1180,685,669,2,66,0,99,0,2,0,250,1,0,1,8,3,4,90,23,0,0,2,0,3,0,26,0,1,0,0,0,1,26,2,2,10,2,47
40000422,4000,422,6342,3426,3375,10,490,10,43,0,2,1,84,21,0,9,179,48,65,1205,101,0,1,35,4,11,1,555,7,2,0,1,1,39,204,3,1,48,8,196
40000426,4000,426,5470,2657,2606,10,222,18,2,2,4,0,16,19,0,7,186,77,55,1147,38,1,0,40,1,5,0,264,21,1,0,5,2,19,125,6,1,39,11,272
40000933,4000,933,5331,3698,3663,9,677,9,2,0,2,0,7,14,0,10,232,12,97,808,247,0,2,25,1,0,1,994,3,2,0,2,0,42,359,2,1,49,7,56
40000424,4000,424,2946,1693,1654,5,140,10,2,1,4,1,3,5,0,10,97,42,25,748,27,1,0,20,5,0,1,228,12,2,0,2,1,14,85,10,1,19,3,135
40000931,4000,931,2460,1613,1597,4,277,5,5,0,1,1,13,13,0,5,94,6,40,360,134,0,2,10,1,1,2,392,1,1,0,0,0,25,164,6,2,13,3,20
40000932,4000,932,4030,2863,2848,7,610,12,5,0,1,0,18,24,0,6,254,2,52,452,277,0,0,23,0,0,1,751,2,1,0,0,0,43,266,6,2,23,3,14
40000433,4000,433,765,572,571,1,102,0,0,0,0,0,1,8,0,0,24,1,19,111,48,0,0,5,0,0,0,177,0,0,0,0,0,4,62,0,0,7,2,0
40000944,4000,944,10246,7021,6978,17,1127,12,3,0,5,1,16,57,0,14,269,25,166,1869,440,0,2,46,3,1,1,1797,12,1,0,4,2,82,830,7,0,71,9,106
40000911,4000,911,4438,2879,2846,8,505,9,1,0,5,0,2,25,0,6,168,24,61,786,168,0,1,22,0,0,1,705,3,2,0,0,2,20,258,3,0,39,6,24
40000922,4000,922,624,382,373,1,76,3,1,0,0,0,0,7,0,3,43,0,11,46,34,0,0,4,0,0,0,90,2,0,0,1,0,3,43,1,0,5,0,0
40000921,4000,921,7298,4858,4812,12,987,24,65,2,8,1,206,49,0,8,312,10,90,849,498,0,4,30,1,10,0,1079,7,1,0,1,0,52,401,4,5,53,15,40
40000631,4000,631,5260,2548,2512,8,304,332,30,0,3,1,81,20,0,7,138,34,44,666,124,2,1,43,2,5,2,353,7,1,0,0,1,26,139,4,5,34,6,97
40000523,4000,523,8095,5208,5172,14,1019,16,8,0,3,0,52,73,0,11,229,15,102,952,565,0,1,44,0,1,1,1317,4,0,0,1,3,81,544,6,4,67,17,36
40000821,4000,821,6388,3829,3802,11,782,21,4,1,6,1,13,37,0,11,223,49,69,925,252,0,3,31,0,0,1,890,3,5,0,1,2,48,290,2,1,69,11,51
40000912,4000,912,3135,2175,2164,5,526,1,1,0,2,2,8,16,0,7,89,2,48,428,149,0,1,17,0,0,2,591,0,1,0,0,3,17,203,1,0,30,2,17
40000511,4000,511,6958,4799,4777,11,1150,6,8,0,1,1,40,62,0,7,166,4,84,786,550,0,1,23,0,2,0,1252,1,0,0,0,1,52,489,1,11,57,6,16
40000522,4000,522,1246,703,696,2,151,4,5,0,0,0,17,6,0,2,31,4,8,158,66,0,0,4,0,1,0,123,3,1,0,1,0,12,72,4,0,8,4,11
40000512,4000,512,683,401,399,1,83,2,0,0,0,0,2,4,0,2,18,2,8,89,51,0,0,1,0,0,0,81,2,0,0,0,0,7,38,0,0,1,2,6
40000525,4000,525,1041,705,698,2,158,1,0,0,0,1,13,7,0,0,16,0,12,120,104,0,0,5,0,0,0,163,0,0,0,0,0,9,75,1,1,11,0,1
40000527,4000,527,2676,1738,1696,4,235,0,140,0,1,2,571,20,0,2,37,1,17,149,141,1,0,4,0,60,2,185,2,2,0,0,1,12,73,0,10,12,5,11
40000526,4000,526,2484,1672,1656,5,333,9,0,0,1,0,10,13,0,3,70,2,33,346,158,0,0,9,0,0,0,428,0,0,0,0,0,26,173,1,1,16,2,22
40000533,4000,533,3821,2371,2351,6,430,5,27,0,2,0,153,15,0,7,86,7,46,486,263,0,2,14,1,3,0,510,1,0,0,1,0,15,212,3,1,31,5,25
40000423,4000,423,3653,1856,1830,6,183,9,1,0,5,3,3,9,0,8,119,49,42,797,50,1,1,25,4,0,0,226,8,2,0,1,2,16,115,4,2,34,7,104
40000531,4000,531,5349,3528,3504,9,660,5,22,1,0,0,76,26,0,17,180,8,97,853,217,1,2,26,1,5,0,863,3,1,0,0,0,35,283,0,4,41,5,72
40000532,4000,532,1209,762,752,2,127,0,52,0,0,0,127,5,0,0,20,0,9,141,69,0,0,0,0,0,0,119,0,0,0,0,0,10,52,0,0,11,2,8
40000528,4000,528,3140,2107,2082,5,406,3,1,1,5,0,4,9,0,7,112,2,56,530,80,0,1,29,1,1,0,544,5,0,0,1,1,33,188,3,0,12,4,43
40000622,4000,622,1447,882,866,3,134,17,13,0,0,0,12,6,0,6,36,8,23,274,36,0,0,18,0,1,0,152,0,0,0,0,0,15,57,3,2,11,0,42
40000425,4000,425,406,255,254,1,32,1,0,0,0,0,0,2,0,0,14,0,8,97,2,0,0,0,0,0,0,54,1,0,0,0,1,3,27,0,0,5,0,7
40000611,4000,611,1046,622,607,2,48,1,101,0,0,0,341,1,0,0,0,1,7,15,44,0,1,0,0,23,0,7,0,0,0,0,0,0,13,1,0,0,0,3
40000632,4000,632,5137,2053,2025,9,211,47,149,1,1,2,341,19,0,14,93,27,29,625,66,3,1,19,0,57,2,126,1,1,0,2,2,9,80,7,8,37,5,40
40000621,4000,621,2691,1312,1297,5,168,25,16,0,2,0,44,11,0,5,60,14,16,449,76,0,2,11,0,3,2,227,3,1,0,1,0,9,83,0,1,31,7,30
40000322,4000,322,6940,4046,4001,12,826,23,18,2,6,0,49,35,0,18,207,23,76,1020,166,1,1,32,0,5,1,935,4,1,0,0,1,49,336,3,7,63,18,75
40000613,4000,613,2152,1089,1064,4,86,3,218,0,0,0,234,1,0,2,24,13,9,203,46,0,0,12,2,34,0,99,1,0,0,0,0,4,48,0,0,9,0,16
40000633,4000,633,2800,997,965,5,116,13,43,1,3,2,157,3,0,7,56,17,14,245,34,0,0,14,0,16,0,107,3,1,0,0,0,11,45,2,4,14,3,34
40000521,4000,521,1954,1111,1096,3,167,21,9,0,3,0,16,8,0,16,57,9,35,314,48,0,0,17,1,1,0,212,5,1,0,0,0,11,73,2,0,18,3,49
40000642,4000,642,8479,4944,4887,14,176,2339,76,0,4,3,151,12,0,6,125,59,23,784,72,1,0,87,1,25,1,241,20,3,0,1,3,18,113,2,6,34,4,497
40000634,4000,634,1149,598,594,2,31,259,1,0,1,0,1,1,0,0,19,7,3,130,13,0,0,12,0,0,1,37,4,0,0,0,0,2,25,0,0,3,0,44
40000641,4000,641,1122,404,397,2,24,38,8,0,0,0,8,1,0,1,15,17,3,166,5,0,0,7,0,6,0,34,3,0,0,0,0,3,21,3,0,4,1,29
40000713,4000,713,7578,3441,3354,13,270,16,43,1,11,1,38,13,0,14,181,109,40,1714,56,0,3,29,8,15,5,329,15,4,0,2,4,25,155,14,4,49,15,171
40000732,4000,732,5744,3429,3381,10,502,41,3,0,4,1,4,17,0,9,300,83,50,1183,76,1,1,55,1,2,1,606,5,3,0,3,4,37,199,6,0,37,8,139
40000714,4000,714,2231,1013,990,4,86,10,1,1,0,1,2,4,0,6,57,36,19,474,23,0,0,7,1,1,1,103,5,1,0,1,2,10,42,5,0,16,4,71
40000721,4000,721,5713,3396,3369,10,452,108,0,0,2,0,11,24,0,3,433,30,48,985,154,1,1,63,0,0,1,633,3,1,0,0,2,51,195,3,2,47,8,108
40000722,4000,722,6760,4621,4563,12,611,311,3,0,5,0,9,22,0,9,902,27,60,1003,191,0,1,99,0,0,0,685,12,1,0,0,0,75,229,2,1,50,11,244
40000824,4000,824,2020,1529,1509,4,323,2,0,0,4,0,7,10,0,3,69,1,44,401,62,1,2,15,0,0,0,409,1,2,0,1,0,10,111,0,0,15,1,15
40000942,4000,942,1879,1383,1377,3,260,1,0,0,2,0,3,3,0,5,51,1,18,376,77,0,0,9,0,0,0,387,0,0,0,0,0,16,146,0,2,7,2,11
40000813,4000,813,1363,1069,1062,2,216,1,2,0,1,0,2,5,0,0,63,1,19,288,53,0,0,16,1,0,0,286,0,0,0,0,0,7,69,1,0,17,1,13
40000811,4000,811,1644,1085,1078,3,169,162,0,0,1,0,1,9,0,4,116,6,8,208,55,0,1,25,0,0,0,207,0,1,0,0,0,8,60,0,0,12,7,18
40000733,4000,733,2699,1372,1359,5,188,17,2,0,0,0,2,8,0,5,155,22,21,445,44,2,2,18,0,0,2,244,2,1,0,2,1,13,88,4,1,37,2,31
40000514,4000,514,2568,1948,1945,4,359,1,2,0,4,0,4,16,0,7,71,1,39,439,87,0,0,13,0,0,1,628,0,0,0,0,0,29,211,0,0,16,3,14
40000941,4000,941,705,525,517,1,108,0,0,0,1,0,1,4,0,1,29,0,9,102,28,0,0,1,0,0,1,153,1,0,0,0,0,3,68,0,0,7,0,0
40000122,4000,122,6225,3359,3314,11,507,14,0,2,5,0,4,9,0,11,184,66,75,1195,87,0,5,26,2,1,2,526,25,2,0,3,4,60,259,4,6,60,12,158
40000121,4000,121,1846,935,914,3,159,0,0,0,0,2,0,6,0,2,53,24,15,345,21,0,0,4,0,0,2,147,7,0,0,1,0,9,45,1,0,12,8,51
40000132,4000,132,4572,3382,3360,7,776,11,0,0,3,0,4,31,0,8,187,4,63,783,100,0,1,20,0,0,1,884,2,0,0,2,1,52,346,2,0,20,4,55
40000823,4000,823,769,517,515,1,106,0,0,0,0,0,1,3,0,1,22,0,8,118,16,0,0,3,0,0,0,170,0,0,0,0,0,4,51,0,0,3,1,8
1620001,162,1,839,704,704,2,245,0,0,0,0,0,4,15,0,0,14,0,13,35,95,0,0,0,0,0,0,200,0,0,0,0,0,6,69,0,1,4,3,0
12720001,1272,1,287,197,196,1,58,0,0,0,0,0,2,6,0,0,5,0,0,12,49,0,0,2,0,0,0,45,0,0,0,0,0,2,11,0,0,2,2,0
35730001,3573,1,722,574,572,1,1,5,0,0,0,0,0,0,0,0,398,0,0,71,0,0,1,60,0,0,0,4,8,1,0,0,0,4,0,0,0,7,0,12
8200001,820,1,352,224,222,1,14,1,0,0,0,0,0,0,0,0,39,0,6,67,1,0,0,2,0,0,0,4,16,0,0,0,0,4,14,0,0,0,0,54
9930001,993,1,941,370,364,2,24,0,22,0,0,1,46,0,0,0,1,0,15,6,7,0,0,0,0,62,1,4,1,0,0,0,0,0,25,0,1,0,0,148
8010001,801,1,492,422,419,1,14,23,0,0,0,0,0,2,0,0,230,0,2,40,1,0,0,21,0,0,0,34,0,0,0,0,0,23,2,0,0,1,1,25
3430001,343,1,305,219,217,1,100,0,0,0,0,0,1,8,0,0,7,0,0,28,9,0,0,2,0,1,0,45,0,1,0,0,0,3,7,0,0,2,1,2
36090001,3609,1,125,80,80,1,18,0,0,0,0,0,0,0,0,1,12,0,3,20,3,0,0,4,0,0,0,8,0,0,0,1,0,2,5,0,0,3,0,0
8070001,807,1,626,456,453,2,132,0,0,0,0,0,1,9,0,0,10,0,10,61,42,0,0,6,0,0,0,129,0,0,0,1,0,6,33,0,2,4,6,1
2800001,280,1,648,412,409,1,194,0,0,0,0,0,2,9,0,0,9,0,2,26,71,0,0,1,0,0,0,56,0,0,0,0,0,4,27,0,1,4,1,2
12570001,1257,1,357,277,277,1,73,0,0,0,0,0,3,5,0,2,16,0,5,37,24,0,0,0,0,0,0,58,1,0,0,0,0,6,46,0,0,1,0,0
40050001,4005,1,643,527,527,1,6,4,0,0,0,0,0,0,0,0,418,0,1,38,0,0,0,41,0,0,0,2,3,0,0,0,0,2,0,0,0,2,0,10
3630001,363,1,372,314,314,1,2,13,0,0,0,0,0,0,0,0,211,0,0,36,1,0,0,26,0,0,0,5,0,0,0,0,0,7,1,0,0,0,1,11
900001,90,1,408,296,295,1,169,0,0,0,0,0,1,2,0,1,7,0,1,12,40,0,0,1,0,0,0,37,0,0,0,0,0,2,20,0,0,2,0,0
7000001,700,1,761,541,535,2,57,0,0,0,1,0,0,0,0,0,75,0,39,140,5,2,0,5,0,1,0,102,2,0,0,2,0,11,33,0,0,12,0,48
130001,13,1,461,349,345,1,54,2,0,0,0,0,0,4,0,0,34,0,23,35,39,0,0,4,0,0,0,82,0,0,0,0,0,9,57,1,0,0,1,0
20340001,2034,1,6799,4471,4418,11,230,638,1,0,2,0,1,7,0,8,548,8,59,1475,16,0,0,94,0,1,1,297,43,1,0,2,7,81,100,3,1,34,4,756
4060001,406,1,597,422,418,2,106,0,0,0,0,0,5,5,0,0,3,0,0,14,206,0,0,0,0,0,0,40,0,0,0,0,0,0,33,0,1,4,0,1
3970001,397,1,769,559,559,2,272,0,0,0,0,0,0,7,0,0,3,0,6,19,103,0,0,0,0,0,0,82,0,0,0,0,1,6,50,0,0,9,0,1
4220001,422,1,474,379,377,1,89,2,0,0,1,0,0,9,0,0,33,0,13,50,34,0,0,6,0,0,0,104,1,0,0,1,0,5,20,0,0,8,0,1
10240001,1024,1,552,400,396,1,53,0,0,0,1,0,0,10,0,0,36,1,8,92,46,0,0,11,1,0,0,65,7,0,0,0,0,7,35,0,0,6,2,15
12470001,1247,1,578,403,399,1,15,10,0,0,0,0,3,4,0,1,80,3,4,87,29,1,1,23,0,0,1,31,6,0,0,0,12,3,7,0,0,4,3,71
37170001,3717,1,170,103,101,1,10,0,0,0,0,0,0,3,0,1,17,2,4,36,1,0,0,5,1,0,0,11,0,0,0,0,0,0,2,1,1,4,2,0
12090001,1209,1,177,129,128,1,51,2,0,0,0,0,8,7,0,0,1,0,1,2,42,0,0,0,0,0,1,8,0,0,0,0,0,0,4,0,0,1,0,0
37700001,3770,1,1987,1638,1630,3,20,41,0,0,0,0,1,1,0,1,918,0,3,278,5,0,0,160,0,0,0,23,17,0,0,0,0,33,2,0,0,12,1,114
67000011,6700,11,5420,3011,2985,9,251,41,0,0,2,0,0,8,0,3,332,10,85,1215,20,0,2,28,0,0,1,364,15,2,0,0,1,78,158,0,1,29,2,337
67000012,6700,12,4000,2393,2366,7,95,223,0,0,3,0,2,3,0,1,221,1,35,590,9,2,0,49,0,0,0,166,39,3,0,0,0,33,87,6,1,9,4,784
67000013,6700,13,2229,1300,1287,4,54,105,0,0,0,0,2,1,0,1,95,5,18,341,12,0,1,19,0,0,0,70,30,0,0,1,3,17,39,2,0,10,3,458
67000014,6700,14,458,157,155,1,11,5,0,0,0,0,0,0,0,0,19,1,2,48,3,0,0,1,0,1,0,15,1,0,0,0,0,5,14,1,1,5,1,21
67000024,6700,24,3551,1861,1834,6,117,37,0,1,2,0,3,5,0,5,189,37,51,746,14,1,0,37,1,1,0,152,17,3,0,1,1,38,75,3,0,32,9,256
67000015,6700,15,2339,1204,1185,4,40,68,0,0,0,0,3,0,0,3,139,8,5,367,3,0,0,13,0,3,0,33,21,0,0,2,2,16,25,2,0,13,2,417
67000021,6700,21,2421,1306,1293,4,82,33,0,0,0,0,1,4,0,1,172,9,37,480,13,0,3,32,0,0,1,151,12,1,0,1,0,27,57,1,0,19,0,156
67000022,6700,22,1430,752,736,3,49,13,2,0,3,0,0,0,0,0,60,32,7,345,10,0,1,10,0,2,0,65,9,1,0,1,3,8,31,0,1,10,3,70
67000031,6700,31,2641,1418,1411,4,87,36,0,0,1,0,2,6,0,3,171,5,54,531,5,0,0,23,1,0,0,160,6,0,0,0,1,33,66,0,0,16,3,201
67000036,6700,36,1599,796,788,3,36,30,0,0,2,0,0,0,0,0,68,0,13,298,5,0,1,21,0,0,0,51,6,0,0,2,0,9,13,0,0,3,1,229
67000033,6700,33,2101,1218,1210,4,37,57,0,0,0,0,0,2,0,0,103,1,13,352,1,0,0,27,0,1,0,42,29,2,0,1,1,16,17,0,0,6,0,502
67000025,6700,25,2225,1224,1211,4,89,8,0,0,0,0,2,4,0,7,123,20,38,495,9,0,0,13,0,0,1,172,7,0,0,1,0,20,52,0,0,30,3,117
67000034,6700,34,2640,1256,1244,4,38,46,0,0,0,0,0,0,0,1,92,8,8,456,4,3,0,20,1,1,0,44,20,1,0,2,2,14,21,2,0,8,1,451
9620001,962,1,3662,1211,1171,6,113,119,132,2,3,1,100,0,0,0,5,1,18,9,38,0,0,1,2,459,1,8,9,0,0,2,2,8,67,1,4,7,4,55
4980003,498,3,3151,1876,1854,5,23,1,218,0,0,0,1058,1,0,2,3,1,8,39,4,0,0,0,0,363,0,0,2,0,0,3,1,71,15,0,4,1,1,35
4980001,498,1,4490,2663,2627,7,29,2,352,1,2,0,1106,2,0,1,5,1,44,85,43,1,0,3,0,822,0,5,0,0,0,1,1,55,23,0,2,4,0,37
4970001,497,1,962,625,605,2,169,0,113,0,0,1,7,0,0,1,1,1,2,3,52,1,0,0,0,166,0,1,0,0,0,0,1,0,4,0,1,0,0,81
27300004,2730,4,1350,869,860,2,6,0,115,0,0,0,325,1,0,0,0,0,0,0,11,0,0,0,0,387,0,0,0,0,0,0,0,0,1,1,2,1,0,10
27300007,2730,7,15586,9443,9341,25,184,0,1501,0,5,0,1855,7,0,1,11,0,3,18,244,0,3,1,3,5353,4,8,2,0,0,2,3,7,15,2,5,10,1,93
27300001,2730,1,1732,1014,998,3,8,0,158,0,1,0,167,0,0,0,0,1,0,3,14,0,0,1,0,633,0,0,0,0,0,0,1,0,1,1,0,0,1,8
27300002,2730,2,1202,728,722,2,1,0,65,0,0,0,228,1,0,0,1,0,0,0,6,0,0,0,0,400,0,1,0,0,0,0,0,0,0,0,0,0,0,19
27300003,2730,3,1868,1142,1121,3,24,1,149,0,1,0,266,1,0,0,7,0,0,0,14,0,0,0,0,635,0,3,1,0,0,0,1,1,4,0,2,0,1,10
27300006,2730,6,1326,754,741,2,12,0,69,0,0,0,230,0,0,0,0,0,1,1,19,0,0,0,0,391,1,2,1,1,0,0,0,0,0,0,0,0,1,12
27200001,2720,1,4743,2829,2774,7,48,0,473,0,3,0,607,0,0,1,0,1,41,8,104,1,0,1,0,1426,1,4,0,0,0,1,2,7,14,1,3,6,0,21
27200003,2720,3,7836,4582,4512,12,58,2,791,0,1,0,825,0,0,1,3,0,47,20,153,0,0,4,0,2478,3,5,1,0,0,1,6,2,18,1,4,9,3,76
27200005,2720,5,1991,1169,1132,3,12,0,178,0,1,0,259,0,0,1,1,1,48,3,70,0,0,0,0,537,0,1,0,0,0,1,0,1,4,0,2,7,0,5
27200004,2720,4,598,344,341,1,1,0,52,0,0,0,42,0,0,0,0,0,24,0,25,0,0,0,0,190,0,0,0,0,0,0,0,0,3,0,1,2,0,1
6630001,663,1,664,537,534,1,8,5,0,0,0,0,1,3,0,0,250,0,9,130,9,0,0,19,0,0,0,19,6,0,0,0,0,11,2,2,0,0,3,57
21000005,2100,5,3728,2222,2185,6,186,9,0,0,4,2,1,3,0,6,161,15,134,784,9,0,1,34,0,3,1,182,28,1,0,0,0,34,102,3,0,29,5,448
21000006,2100,6,3260,2145,2112,5,193,6,0,1,2,0,1,8,0,4,243,4,115,847,16,1,0,34,1,0,0,195,15,2,0,2,1,30,93,3,0,34,6,255
21000004,2100,4,1661,1074,1062,3,95,2,0,0,0,0,0,3,0,1,131,4,69,396,7,2,0,28,1,1,1,88,6,1,0,0,0,10,49,0,0,6,1,160
21000003,2100,3,4450,2538,2501,7,134,21,0,0,1,2,0,11,0,4,204,11,103,1062,16,2,2,48,2,3,1,165,26,2,0,8,2,11,75,7,2,25,2,549
